window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint2,0.0,3.814279556274414,1.907210683822632,home,-0.6772262454032898,0.0,0.0,low_energy
1,joint2,1.0037376880645752,4.818177700042725,2.9110469698905943,gripper_opening,-0.6772262454032898,0.0,0.0,low_energy
2,joint2,2.0077383518218994,5.821768760681152,3.914820599555969,gripper_opening,-0.6772262454032898,0.0,0.0,low_energy
3,joint2,3.011448383331299,6.826139211654663,4.918671941757202,gripper_opening,-1.0894068904221057,4.390020474791527,24.15133273264717,low_energy
4,joint2,4.015353679656982,7.8294689655303955,5.9225056052207945,gripper_opening,-2.5822351910173893,7.878420457243919,141.25567086318372,medium_energy
5,joint2,5.0190582275390625,8.833118200302124,6.926221573352814,pick,-5.163658524304628,12.697920426726341,354.5249386064203,medium_energy
6,joint2,6.023050785064697,9.836637496948242,7.929917395114899,pick,-8.68067684546113,15.788520440459251,469.8040149548238,high_energy
7,joint2,7.026851415634155,10.840180397033691,8.933436191082,pick,-12.812144446372987,15.560099601745605,436.2227123231647,high_energy
8,joint2,8.030174255371094,11.844084978103638,9.937008881568909,pick,-16.559879541397095,13.54050064086914,349.3331689761505,medium_energy
9,joint2,9.033764123916626,12.847810983657837,10.940660834312439,pick,-19.855541515350343,11.47499942779541,259.6130094310194,medium_energy
10,joint2,10.037278413772583,13.851253509521484,11.944334721565246,pick,-21.957671642303467,7.726499557495117,90.78574340676194,low_energy
11,joint2,11.04088830947876,14.855122089385986,12.948082756996154,pick,-23.03317184448242,4.253398895263672,20.164886670735743,low_energy
12,joint2,12.044848918914795,15.858628511428833,13.951774275302887,pick,-23.411756896972655,1.9220390319824183,5.292784570233175,low_energy
13,joint2,13.04846477508545,16.862205505371094,14.955397725105286,pick,-23.1538200378418,0.0,0.0,low_energy
14,joint2,14.051923751831055,17.86586356163025,15.959033977985381,gripper_closing,-23.590672302246098,8.73704528808593,72.51916234776132,low_energy
15,joint2,15.05584168434143,18.869518756866455,16.962624323368072,gripper_closing,-25.267738819122314,8.73704528808593,216.11402680657085,medium_energy
16,joint2,16.05931830406189,19.873356819152832,17.966276943683624,lift,-27.565418910980224,10.919281005859371,343.705065249569,medium_energy
17,joint2,17.06303381919861,20.87700128555298,18.96997447013855,lift,-29.389429092407227,14.025609970092773,360.74052174579975,medium_energy
18,joint2,18.066617488861084,21.88074803352356,19.97370454072952,lift,-31.144269466400146,14.025609970092773,171.33506773805763,medium_energy
19,joint2,19.070276260375977,22.88437843322754,20.977418029308318,place,-27.470088005065918,19.89000129699707,1174.8504006353996,high_energy
20,joint2,20.074138641357422,23.88780951499939,21.98107154369354,place,-25.02308006286621,19.70639991760254,1273.8136182375447,high_energy
21,joint2,21.077982664108276,24.89111089706421,22.98462780714035,gripper_opening,-24.61124849319458,18.46161460876465,1068.31699325325,high_energy
22,joint2,22.081480264663696,25.895004749298096,23.988180708885192,gripper_opening,-24.080602645874023,17.84564781188965,931.8227990009073,high_energy
23,joint2,23.08501386642456,26.898377895355225,24.99171471595764,retract,-26.836413860321045,17.707947731018066,406.4815275714181,medium_energy
24,joint2,24.08846950531006,27.90220808982849,25.995257830619813,retract,-27.459321403503417,8.159479141235352,108.49903290996808,low_energy
25,joint2,25.09225034713745,28.906320810317993,26.998970258235932,retract,-25.535975074768068,12.290477752685547,232.67059987573958,medium_energy
26,joint2,26.095709562301636,29.909756660461426,28.002674674987794,return_home,-21.80622067451477,15.176329612731935,443.3273403534537,high_energy
27,joint2,27.09904980659485,30.913331747055054,29.006392228603364,return_home,-17.445756697654723,20.835755825042725,821.397742507634,high_energy
28,joint2,28.102826356887817,31.916902542114258,30.010113692283632,return_home,-11.859534299373626,23.011200070381165,999.3220195067952,high_energy
29,joint2,29.10698413848877,32.92052412033081,31.013727355003358,return_home,-6.915062260627747,16.735443890094757,626.8019673583605,high_energy
