window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint3,0.0,3.814279556274414,1.907210683822632,home,-14.930364608764648,0.0,0.0,low_energy
1,joint3,1.0037376880645752,4.818177700042725,2.9110469698905943,gripper_opening,-14.930364608764648,0.0,0.0,low_energy
2,joint3,2.0077383518218994,5.821768760681152,3.914820599555969,gripper_opening,-14.930364608764648,0.0,0.0,low_energy
3,joint3,3.011448383331299,6.826139211654663,4.918671941757202,gripper_opening,-15.166583108901978,1.5449066162109375,4.7516184209770875,low_energy
4,joint3,4.015353679656982,7.8294689655303955,5.9225056052207945,gripper_opening,-15.306479549407959,1.5449066162109375,5.63618372661021,low_energy
5,joint3,5.0190582275390625,8.833118200302124,6.926221573352814,pick,-15.222996044158936,2.386800765991209,7.6939559334188665,medium_energy
6,joint3,6.023050785064697,9.836637496948242,7.929917395114899,pick,-14.787612581253052,3.993300437927246,24.954232128439365,medium_energy
7,joint3,7.026851415634155,10.840180397033691,8.933436191082,pick,-13.790885591506958,4.7429990768432635,40.812870900185395,medium_energy
8,joint3,8.030174255371094,11.844084978103638,9.937008881568909,pick,-12.42765564918518,5.706899642944336,61.3191606438713,medium_energy
9,joint3,9.033764123916626,12.847810983657837,10.940660834312439,pick,-10.961292099952697,5.982300281524658,69.94986164820024,medium_energy
10,joint3,10.037278413772583,13.851253509521484,11.944334721565246,pick,-9.499302959442138,5.23289632797241,67.13862829054895,medium_energy
11,joint3,11.04088830947876,14.855122089385986,12.948082756996154,pick,-8.362438845634461,3.9476962089538574,35.029161584118484,medium_energy
12,joint3,12.044848918914795,15.858628511428833,13.951774275302887,pick,-7.688399744033814,3.6751255989074707,14.455945303154248,medium_energy
13,joint3,13.04846477508545,16.862205505371094,14.955397725105286,pick,-7.340874195098877,0.0,0.0,low_energy
14,joint3,14.051923751831055,17.86586356163025,15.959033977985381,gripper_closing,-7.563117861747742,4.444873332977295,18.769053998902052,medium_energy
15,joint3,15.05584168434143,18.869518756866455,16.962624323368072,gripper_closing,-8.861761379241944,7.9332737922668475,125.03613874460709,high_energy
16,joint3,16.05931830406189,19.873356819152832,17.966276943683624,lift,-11.510154986381531,13.558925151824951,399.1425297765815,high_energy
17,joint3,17.06303381919861,20.87700128555298,18.96997447013855,lift,-14.640328359603881,13.770400524139404,484.35986903562844,high_energy
18,joint3,18.066617488861084,21.88074803352356,19.97370454072952,lift,-16.086983680725098,11.192126274108885,230.49841695191753,high_energy
19,joint3,19.070276260375977,22.88437843322754,20.977418029308318,place,-13.406001615524293,19.8413747549057,1029.203256173507,high_energy
20,joint3,20.074138641357422,23.88780951499939,21.98107154369354,place,-10.613334673643113,19.8413747549057,1068.4909065241613,high_energy
21,joint3,21.077982664108276,24.89111089706421,22.98462780714035,gripper_opening,-8.232506388425827,14.150762915611267,508.62082615967165,high_energy
22,joint3,22.081480264663696,25.895004749298096,23.988180708885192,gripper_opening,-7.921538656949997,12.73459279537201,439.32457382357734,high_energy
23,joint3,23.08501386642456,26.898377895355225,24.99171471595764,retract,-11.212375992536545,13.70833683013916,281.9288996632206,high_energy
24,joint3,24.08846950531006,27.90220808982849,25.995257830619813,retract,-13.32883791923523,5.2127256393432635,82.56986157943624,high_energy
25,joint3,25.09225034713745,28.906320810317993,26.998970258235932,retract,-14.709127855300903,4.822922706604004,31.951422882707405,medium_energy
26,joint3,26.095709562301636,29.909756660461426,28.002674674987794,return_home,-15.528261518478393,1.7962093353271484,4.769220439686754,low_energy
27,joint3,27.09904980659485,30.913331747055054,29.006392228603364,return_home,-15.780762720108033,1.150456428527832,2.7530525446135945,low_energy
28,joint3,28.102826356887817,31.916902542114258,30.010113692283632,return_home,-15.88159909248352,0.9791994094848615,1.6050483661643264,low_energy
29,joint3,29.10698413848877,32.92052412033081,31.013727355003358,return_home,-15.61962342262268,1.960893630981447,5.9248938024118205,low_energy
