window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint6,0.0,3.814999580383301,1.9072665691375732,gripper_opening,-1.2903987862955928e-05,0.00013602834405900625,1.757852486806361e-08,low_energy
1,joint6,1.0039033889770508,4.8187806606292725,2.9111902713775635,gripper_opening,0.0004114772307730057,0.002734856929237106,1.3397435992425997e-05,medium_energy
2,joint6,2.0076513290405273,5.822821855545044,3.915119469165802,pick,0.001466169188915932,0.0051857503294740065,6.431408766198617e-05,high_energy
3,joint6,3.0111899375915527,6.826228380203247,4.919051492214203,pick,0.003093945778527964,0.0073496750719641065,0.00012836510472470812,high_energy
4,joint6,4.01574444770813,7.830010890960693,5.922910594940186,pick,0.005200989494915075,0.0084691764204763,0.00013579205924362,high_energy
5,joint6,5.0195393562316895,8.833546161651611,6.926633334159851,pick,0.007262707420159079,0.0071770378854125,9.820530130038225e-05,high_energy
6,joint6,6.0234599113464355,9.836874961853027,7.930243837833404,pick,0.008933009649626861,0.005499911494553001,5.8729167576862095e-05,high_energy
7,joint6,7.0269012451171875,10.840471029281616,8.933780539035798,pick,0.010168541362509076,0.0044534979388118,2.853558181040558e-05,high_energy
8,joint6,8.030710935592651,11.844472408294678,9.937376117706298,pick,0.010875329235568592,0.0027735019102691997,8.32298485287846e-06,medium_energy
9,joint6,9.034207582473755,12.848512172698975,10.94110244512558,pick,0.011209863098338203,0.0015922077000141005,1.7038804545036224e-06,medium_energy
10,joint6,10.037532091140747,13.852292537689209,11.944910657405853,pick,0.011305501917377073,0.0009812740609050005,8.092619488799143e-07,low_energy
11,joint6,11.041079998016357,14.856017351150513,12.948811507225036,pick,0.011262826621532402,0.0,6.018531076210112e-35,low_energy
12,joint6,12.045502424240112,15.85977578163147,13.952686524391174,gripper_closing,0.011276050144806461,7.038470357659948e-05,1.405242725875378e-08,low_energy
13,joint6,13.049236297607422,16.863874912261963,14.956475269794463,lift,0.011148108728229954,0.0028894050046802,7.718228214361623e-06,medium_energy
14,joint6,14.053041219711304,17.867427587509155,15.96030102968216,lift,0.01115326476283368,0.0028894050046802,7.74348287303307e-06,medium_energy
15,joint6,15.056869983673096,18.871052503585815,16.964061081409454,lift,0.011163808126002511,0.0028894050046802,7.796494465950184e-06,medium_energy
16,joint6,16.060461044311523,19.87483501434326,17.967804789543152,lift,0.011152431694790688,0.0028891069814563006,7.73266195910427e-06,medium_energy
17,joint6,17.064687728881836,20.878584384918213,18.97152062654495,place,0.011280373111367193,4.700478166340047e-05,6.362713377696327e-09,low_energy
18,joint6,18.068154335021973,21.882620334625244,19.975222992897034,place,0.011275217076763468,4.700478166340047e-05,7.323056444698801e-09,low_energy
19,joint6,19.07181715965271,22.886284828186035,20.97902454137802,gripper_opening,0.011271290434524376,3.6941841244699306e-05,3.506373440685448e-09,low_energy
20,joint6,20.075483322143555,23.890327215194702,21.982865381240845,retract,0.011272971145808651,2.9945746064199974e-05,2.672702341386992e-09,low_energy
21,joint6,21.079284191131592,24.89405655860901,22.986749505996706,retract,0.011266618501394935,0.00018415600061420095,2.873798949764577e-08,low_energy
22,joint6,22.083374500274658,25.897499799728394,23.990550756454468,retract,0.0111777421087026,0.0008027087897062996,8.554160170701249e-07,medium_energy
23,joint6,23.08708167076111,26.901188850402832,24.99427012205124,return_home,0.010689818393439002,0.0028789862990379993,1.4926846358925395e-05,medium_energy
24,joint6,24.09108829498291,27.90470314025879,25.99792710542679,return_home,0.009519626898691003,0.0060078417882323005,7.381012883542226e-05,high_energy
25,joint6,25.094667196273804,28.9083731174469,27.001517260074614,return_home,0.0074664847925304855,0.0097525354940444,0.00019158569290197755,high_energy
26,joint6,26.09817409515381,29.912160396575928,28.005155217647552,return_home,0.004830069531908478,0.010193978918323406,0.00024666391056408387,high_energy
