window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint1,0.0,3.814999580383301,1.9072665691375732,gripper_opening,-4.881106724489892e-05,0.0009762213448993696,9.05357708525277e-07,low_energy
1,joint1,1.0039033889770508,4.8187806606292725,2.9111902713775635,gripper_opening,-0.0002487546298652213,0.0009762213448993696,2.951429867188369e-06,low_energy
2,joint1,2.0076513290405273,5.822821855545044,3.915119469165802,pick,-0.0003664721312815687,0.0009762213448993696,2.6599601703915254e-06,low_energy
3,joint1,3.0111899375915527,6.826228380203247,4.919051492214203,pick,-0.00039459022791556614,0.0010100791223520947,2.3485573454508032e-06,low_energy
4,joint1,4.01574444770813,7.830010890960693,5.922910594940186,pick,-0.0002823550987159051,0.0013179530506021,3.2890934025903608e-06,low_energy
5,joint1,5.0195393562316895,8.833546161651611,6.926633334159851,pick,6.865428968011994e-05,0.0013454120489768,3.4241996900427113e-06,low_energy
6,joint1,6.0234599113464355,9.836874961853027,7.930243837833404,pick,0.00041579889020793,0.0012890790530945,3.148140961875108e-06,low_energy
7,joint1,7.0269012451171875,10.840471029281616,8.933780539035798,pick,0.004935585984640024,0.08875104784965507,0.007397209082594182,medium_energy
8,joint1,8.030710935592651,11.844472408294678,9.937376117706298,pick,0.0048721619226853195,0.08875104784965507,0.0074092760235649245,medium_energy
9,joint1,9.034207582473755,12.848512172698975,10.94110244512558,pick,0.004721096096909607,0.08875104784965507,0.007436389406904712,medium_energy
10,joint1,10.037532091140747,13.852292537689209,11.944910657405853,pick,0.004491668997798133,0.08875104784965507,0.007474418129484493,medium_energy
11,joint1,11.041079998016357,14.856017351150513,12.948811507225036,pick,2.552733467950705e-17,0.0,0.0,low_energy
12,joint1,12.045502424240112,15.85977578163147,13.952686524391174,gripper_closing,-0.9535319566726684,4.958909511566162,72.86917979031637,high_energy
13,joint1,13.049236297607422,16.863874912261963,14.956475269794463,lift,-1.9974443078041078,4.958909511566162,98.65485049444945,high_energy
14,joint1,14.053041219711304,17.867427587509155,15.96030102968216,lift,-1.9974443078041078,4.958909511566162,98.65485049444943,high_energy
15,joint1,15.056869983673096,18.871052503585815,16.964061081409454,lift,-1.608662704983726,7.632442474365234,142.70388213782374,high_energy
16,joint1,16.060461044311523,19.87483501434326,17.967804789543152,lift,-0.5811240954790264,7.096942901611328,98.84284204613238,high_energy
17,joint1,17.064687728881836,20.878584384918213,18.97152062654495,place,0.46278825565241277,2.6735329627990723,13.916604829869106,medium_energy
18,joint1,18.068154335021973,21.882620334625244,19.975222992897034,place,0.46278825565241277,2.6735329627990723,13.916604829869106,medium_energy
19,joint1,19.07181715965271,22.886284828186035,20.97902454137802,gripper_opening,0.07453850427409642,1.4801330566406248,2.079696942161173,medium_energy
20,joint1,20.075483322143555,23.890327215194702,21.982865381240845,retract,0.0007516108278651163,0.0024142565671354233,1.8058615674946567e-05,low_energy
21,joint1,21.079284191131592,24.89405655860901,22.986749505996706,retract,0.174315848184051,2.450237512588501,6.438510381677804,medium_energy
22,joint1,22.083374500274658,25.897499799728394,23.990550756454468,retract,0.8228302381758112,3.215237617492676,27.720967795228248,high_energy
23,joint1,23.08708167076111,26.901188850402832,24.99427012205124,return_home,1.378247776668286,3.215237617492676,29.72006587541842,high_energy
24,joint1,24.09108829498291,27.90470314025879,25.99792710542679,return_home,2.0143024206161497,3.215237617492676,19.654584523134368,high_energy
25,joint1,25.094667196273804,28.9083731174469,27.001517260074614,return_home,2.4448825776576997,1.5147000551223755,4.021795250377109,medium_energy
26,joint1,26.09817409515381,29.912160396575928,28.005155217647552,return_home,2.2501250565052033,6.5177998542785645,37.11551723514664,high_energy
