window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint3,0.0,3.814999580383301,1.9072665691375732,gripper_opening,-15.078931999206542,2.9713478088378906,8.387462411031446,low_energy
1,joint3,1.0039033889770508,4.8187806606292725,2.9111902713775635,gripper_opening,-15.222773933410645,2.9713478088378906,8.942909301994224,low_energy
2,joint3,2.0076513290405273,5.822821855545044,3.915119469165802,pick,-15.210555839538575,3.7026004791259766,10.628343841802417,low_energy
3,joint3,3.0111899375915527,6.826228380203247,4.919051492214203,pick,-14.94435782432556,4.32989978790283,18.075753691814448,medium_energy
4,joint3,4.01574444770813,7.830010890960693,5.922910594940186,pick,-14.14785737991333,3.9626998901367205,31.69731741412598,medium_energy
5,joint3,5.0195393562316895,8.833546161651611,6.926633334159851,pick,-12.965932369232178,5.431499481201172,52.3239842580033,medium_energy
6,joint3,6.0234599113464355,9.836874961853027,7.930243837833404,pick,-11.468827390670777,6.426000595092773,74.00356925201645,high_energy
7,joint3,7.0269012451171875,10.840471029281616,8.933780539035798,pick,-9.858046770095825,5.649538516998291,75.13009622262848,high_energy
8,joint3,8.030710935592651,11.844472408294678,9.937376117706298,pick,-8.60860722064972,4.027738094329836,43.71484897824317,medium_energy
9,joint3,9.034207582473755,12.848512172698975,10.94110244512558,pick,-7.749317693710327,2.7425379753112793,12.276044415572368,medium_energy
10,joint3,10.037532091140747,13.852292537689209,11.944910657405853,pick,-7.361268162727356,0.3404383659362793,0.11212828936680808,low_energy
11,joint3,11.041079998016357,14.856017351150513,12.948811507225036,pick,-7.340874195098877,0.0,0.0,low_energy
12,joint3,12.045502424240112,15.85977578163147,13.952686524391174,gripper_closing,-7.786193609237671,3.6571469306945783,19.597782744245468,medium_energy
13,joint3,13.049236297607422,16.863874912261963,14.956475269794463,lift,-9.42971031665802,8.065426349639893,158.75204126403662,high_energy
14,joint3,14.053041219711304,17.867427587509155,15.96030102968216,lift,-11.280537652969361,8.065426349639893,209.64275120002776,high_energy
15,joint3,15.056869983673096,18.871052503585815,16.964061081409454,lift,-12.774725127220155,8.065426349639893,109.96056901659419,high_energy
16,joint3,16.060461044311523,19.87483501434326,17.967804789543152,lift,-13.121568298339843,5.148232460021973,59.634123244954765,high_energy
17,joint3,17.064687728881836,20.878584384918213,18.97152062654495,place,-12.207350063323975,4.486115455627441,74.4081652154111,high_energy
18,joint3,18.068154335021973,21.882620334625244,19.975222992897034,place,-11.085821199417115,3.9034748077392596,36.07250607384681,medium_energy
19,joint3,19.07181715965271,22.886284828186035,20.97902454137802,gripper_opening,-10.762874031066895,3.1187782287597656,16.624815168798524,medium_energy
20,joint3,20.075483322143555,23.890327215194702,21.982865381240845,retract,-11.814562129974366,4.8884687423706055,72.57216056984745,high_energy
21,joint3,21.079284191131592,24.89405655860901,22.986749505996706,retract,-13.058921718597412,5.3221940994262695,88.1531395641794,high_energy
22,joint3,22.083374500274658,25.897499799728394,23.990550756454468,retract,-14.441490268707275,5.46027946472168,48.062986249480474,medium_energy
23,joint3,23.08708167076111,26.901188850402832,24.99427012205124,return_home,-15.477741861343384,2.465648651123047,7.622803563007024,low_energy
24,joint3,24.09108829498291,27.90470314025879,25.99792710542679,return_home,-15.885753107070922,1.535325050354004,4.335425774313036,low_energy
25,joint3,25.094667196273804,28.9083731174469,27.001517260074614,return_home,-16.02855200767517,1.1780996322631818,1.9837230964321417,low_energy
26,joint3,26.09817409515381,29.912160396575928,28.005155217647552,return_home,-15.920704317092895,1.7514972686767578,5.220246288640692,low_energy
