segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint1,0.0,0.8036856651306152,0.8036856651306152,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint1,1.0044751167297363,4.818563222885132,3.8140881061553955,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint1,5.019279956817627,10.842822074890137,5.82354211807251,pick,constant,0.0,0.0,0.0,0.0,0.0
3,joint1,11.043519258499146,13.854499101638794,2.8109798431396484,pick_delay,constant,0.0,0.0,0.0,0.0,0.0
4,joint1,14.055221557617188,15.862085819244385,1.8068642616271973,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
5,joint1,16.062829732894897,17.869515657424927,1.8066859245300293,lift,ramp_down,-0.20058551145023817,3.2003935013229663,-0.0215774159878492,-0.3839724361896515,-0.20277492608875033
6,joint1,18.07011651992798,18.87359595298767,0.8034794330596924,lift,constant,0.0005792028715489771,-0.3945550296341442,-0.3839724361896515,-0.3833907544612884,-0.3838560998439789
7,joint1,19.074421882629395,20.881457328796387,1.8070354461669922,place,constant,0.0076211471152313635,-0.5256598114013169,-0.3802908360958099,-0.3665191531181335,-0.3734049946069717
8,joint1,21.082071781158447,22.889031410217285,1.806959629058838,gripper_opening,constant,0.0,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335
9,joint1,23.089760303497314,25.900123834609985,2.810363531112671,retract,constant,0.006344231555427397,-0.5130059390428361,-0.3665191531181335,-0.3486895561218261,-0.3576043546199798
10,joint1,26.10079288482666,27.907280206680298,1.8064873218536377,return_home,ramp_up,0.08029509735900574,-2.4284096617803694,-0.3326439559459686,-0.1875918805599212,-0.2601179182529449
