segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint5,0.0,0.8031058311462402,0.8031058311462402,home,constant,-4.3377107958102868e-16,0.8621926307678222,0.8621926307678223,0.8621926307678223,0.8621926307678223
1,joint5,1.0039043426513672,3.814375162124634,2.8104708194732666,gripper_opening,constant,0.0,0.8621926307678223,0.8621926307678223,0.8621926307678223,0.8621926307678223
2,joint5,4.015284538269043,10.84022068977356,6.824936151504517,pick,ramp_down,-0.33091239853535215,2.1909000681283453,0.8621926307678223,-1.3962633609771729,-0.2670353651046753
3,joint5,11.040977001190186,13.851365327835083,2.8103883266448975,pick,constant,0.0,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729
4,joint5,14.051987886428833,14.854813575744629,0.8028256893157959,gripper_closing,constant,-2.256708512675316e-16,-1.3962633609771695,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729
5,joint5,15.055540561676025,15.858457803726196,0.8029172420501709,gripper_closing,ramp_up,0.1125756313211379,-3.1108742340307134,-1.3962633609771729,-1.297653079032898,-1.3707937240600585
6,joint5,16.059091091156006,17.86577272415161,1.8066816329956055,lift,ramp_up,0.24485914197471237,-5.159995965204127,-1.2277806997299194,-0.7853981852531433,-1.0065894424915314
7,joint5,18.066555738449097,19.873295068740845,1.806739330291748,place,ramp_down,-0.21252233764677658,3.0541484735078446,-0.7853981852531433,-1.1693706512451172,-0.9773844182491302
8,joint5,20.074034214019775,20.87684655189514,0.8028123378753662,place,constant,-1.2522589439759732e-17,-1.1693706512451167,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
9,joint5,21.077537536621094,21.880489826202393,0.8029522895812988,gripper_opening,constant,2.770336944752728e-16,-1.1693706512451232,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
10,joint5,22.081250190734863,22.88426184654236,0.8030116558074951,gripper_opening,ramp_up,0.09922454504664462,-3.3772858301198454,-1.1693706512451172,-1.0847958326339722,-1.14644615650177
11,joint5,23.084996938705444,24.892225742340088,1.8072288036346436,retract,ramp_up,0.1644675436246144,-4.827001529428335,-1.0302687883377075,-0.7330383062362671,-0.8816535472869873
12,joint5,25.09297013282776,27.903809547424316,2.8108394145965576,return_home,ramp_up,0.3242621939918648,-8.869739855279331,-0.7330383062362671,0.1784106492996215,-0.2773138284683228
