segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint3,0.0,0.8031058311462402,0.8031058311462402,home,constant,-1.4627019180918878e-17,0.07504915446043009,0.0750491544604301,0.0750491544604301,0.0750491544604301
1,joint3,1.0039043426513672,3.814375162124634,2.8104708194732666,gripper_opening,constant,0.0,0.0750491544604301,0.0750491544604301,0.0750491544604301,0.0750491544604301
2,joint3,4.015284538269043,10.84022068977356,6.824936151504517,pick,ramp_down,-0.12607404972190003,0.5812723369857379,0.0750491544604301,-0.7853981852531433,-0.3551745153963566
3,joint3,11.040977001190186,13.851365327835083,2.8103883266448975,pick,constant,0.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433
4,joint3,14.051987886428833,14.854813575744629,0.8028256893157959,gripper_closing,constant,-1.7883838212298e-16,-0.7853981852531406,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433
5,joint3,15.055540561676025,15.858457803726196,0.8029172420501709,gripper_closing,ramp_down,-0.08684411105268675,0.5373024343393655,-0.7853981852531433,-0.861469030380249,-0.8050462007522583
6,joint3,16.059091091156006,17.86577272415161,1.8066816329956055,lift,ramp_down,-0.18889133903738453,2.11805263639755,-0.9153705835342408,-1.2566370964050293,-1.086003839969635
7,joint3,18.066555738449097,19.873295068740845,1.806739330291748,place,ramp_up,0.04830051778737807,-2.1292610932066474,-1.2566370964050293,-1.1693706512451172,-1.2130038738250732
8,joint3,20.074034214019775,20.87684655189514,0.8028123378753662,place,constant,-1.2522589439759732e-17,-1.1693706512451167,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
9,joint3,21.077537536621094,22.88426184654236,1.8067243099212646,gripper_opening,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
10,joint3,23.084996938705444,24.892225742340088,1.8072288036346436,retract,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
11,joint3,25.09297013282776,27.903809547424316,2.8108394145965576,return_home,ramp_up,0.25295289924988434,-7.516710197134654,-1.1693706512451172,-0.4583606719970703,-0.8138656616210938
