joint,bag_time_ns,bag_time_sec,header_stamp_sec,position,velocity,effort,phase
joint3,1782909355800117221,1782909355.8001173,1782909355.799866,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909356000780750,1782909356.0007808,1782909356.0006075,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909356201583569,1782909356.2015836,1782909356.2013795,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909356402352365,1782909356.4023526,1782909356.4021685,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909356603185993,1782909356.603186,1782909356.6029377,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909356803844699,1782909356.8038447,1782909356.803656,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909357004577968,1782909357.004578,1782909357.0044208,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909357205384832,1782909357.2053847,1782909357.2051988,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909357406191436,1782909357.4061916,1782909357.4059656,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909357606954198,1782909357.6069543,1782909357.606708,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909357807578236,1782909357.8075783,1782909357.8074236,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909358008274421,1782909358.0082746,1782909358.0081367,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909358209121049,1782909358.2091212,1782909358.2089005,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909358409722071,1782909358.4097223,1782909358.4095776,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1782909358610439975,1782909358.61044,1782909358.6102824,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909358811160574,1782909358.8111608,1782909358.8109772,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909359011792494,1782909359.0117924,1782909359.0116518,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909359212497751,1782909359.2124977,1782909359.21235,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909359413302156,1782909359.4133024,1782909359.4130802,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909359614104517,1782909359.6141047,1782909359.61387,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909359814812599,1782909359.814813,1782909359.814607,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909360015522986,1782909360.0155232,1782909360.0153372,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909360216308282,1782909360.2163084,1782909360.2161078,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909360417058782,1782909360.417059,1782909360.4168265,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909360617832586,1782909360.617833,1782909360.617539,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909360818479290,1782909360.8184795,1782909360.8183074,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909361019195124,1782909361.0191953,1782909361.0190158,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909361219864317,1782909361.2198644,1782909361.219708,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909361420513122,1782909361.4205132,1782909361.4204023,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909361621219796,1782909361.62122,1782909361.621101,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909361822039234,1782909361.8220394,1782909361.821879,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1782909362022807595,1782909362.0228076,1782909362.0226178,0.0740766301751136,-0.0604155287146568,-16.42925453186035,pick
joint3,1782909362223512243,1782909362.2235124,1782909362.2233324,0.05087611079216,-0.1195307970046997,-16.514606475830078,pick
joint3,1782909362424379278,1782909362.4243796,1782909362.4241014,0.026969950646162,-0.1195307970046997,-16.055606842041016,pick
joint3,1782909362625192161,1782909362.6251924,1782909362.624907,0.0030637918971478,-0.1195307970046997,-16.13210678100586,pick
joint3,1782909362825884606,1782909362.8258848,1782909362.825654,-0.0208423677831888,-0.1195307970046997,-15.688406944274902,pick
joint3,1782909363026813708,1782909363.0268135,1782909363.0264332,-0.0452266484498977,-0.1195307970046997,-15.321206092834473,pick
joint3,1782909363227422773,1782909363.2274227,1782909363.227178,-0.069132812321186,-0.1195307970046997,-15.581306457519531,pick
joint3,1782909363428088033,1782909363.4280882,1782909363.427933,-0.0930389687418937,-0.1195307970046997,-15.382406234741213,pick
joint3,1782909363629033434,1782909363.6290336,1782909363.6287253,-0.1169451251626014,-0.1195307970046997,-15.688406944274902,pick
joint3,1782909363830135512,1782909363.8301356,1782909363.829909,-0.1413294076919555,-0.1195307970046997,-15.122306823730469,pick
joint3,1782909364030863901,1782909364.030864,1782909364.0306914,-0.1652355641126632,-0.1195307970046997,-14.96930694580078,pick
joint3,1782909364231730270,1782909364.2317302,1782909364.2314866,-0.1891417205333709,-0.1195307970046997,-14.96930694580078,pick
joint3,1782909364432527227,1782909364.4325273,1782909364.4323056,-0.2130478918552398,-0.1195307970046997,-14.020706176757812,pick
joint3,1782909364633318654,1782909364.633319,1782909364.6330898,-0.2369540482759475,-0.1195307970046997,-14.311406135559082,pick
