bag_time_ns,bag_time_sec,header_stamp_sec,joint1_position,joint1_velocity,joint1_effort,joint2_position,joint2_velocity,joint2_effort,joint3_position,joint3_velocity,joint3_effort,joint4_position,joint4_velocity,joint4_effort,joint5_position,joint5_velocity,joint5_effort,joint6_position,joint6_velocity,joint6_effort,phase
1785500790217109453,1785500790.2171097,1785500790.2169044,-0.3827221989631653,0.015195914544165134,0.003887126687914133,0.4650881290435791,0.3495062291622162,-21.35331153869629,-1.2503858804702759,0.07597959786653519,-11.966117858886719,0.0,0.0,-0.1266748607158661,-0.8129037618637085,-0.3343103229999542,-1.1626170873641968,0.0,0.0,0.011294052004814148,place
1785500790417775743,1785500790.4177756,1785500790.417613,-0.3796829879283905,0.015195914544165134,0.8681330680847168,0.5349893569946289,0.3495062291622162,-29.018611907958984,-1.2351899147033691,0.07597959786653519,-14.536518096923828,0.0,0.0,-0.11506589502096176,-0.8797658085823059,-0.3343103229999542,-1.7899197340011597,0.0,0.0,0.011303366161882877,place
1785500790618912299,1785500790.6189125,1785500790.6187334,-0.3765830397605896,0.015195914544165134,2.1074330806732178,0.6062886118888855,0.3495062291622162,-29.5388126373291,-1.2196900844573975,0.07597959786653519,-14.062217712402344,0.0,0.0,-0.10283920913934708,-0.9479650855064392,-0.3343103229999542,-1.7390573024749756,0.0,0.0,0.011308587156236172,place
1785500790819683871,1785500790.819684,1785500790.8194942,-0.3735438585281372,0.015195914544165134,1.5566329956054688,0.6761898994445801,0.3495062291622162,-29.5388126373291,-1.2044941186904907,0.07597959786653519,-13.603218078613281,0.0,0.0,-0.08986590802669525,-1.0148271322250366,-0.3343103229999542,-1.4677913188934326,0.0,0.0,0.011309913359582424,place
1785500791020509249,1785500791.0205092,1785500791.0202644,-0.3705046772956848,0.015195914544165134,2.2604329586029053,0.7460911273956299,0.3495062291622162,-29.70711326599121,-1.1892982721328735,0.07597959786653519,-12.39451789855957,0.0,0.0,-0.07624110579490662,-1.0816892385482788,-0.3343103229999542,-1.6712408065795898,0.0,0.0,0.011307328008115292,place
1785500791221256351,1785500791.2212565,1785500791.2210398,-0.3674654960632324,0.015195914544165134,1.5719330310821533,0.8159924149513245,0.3495062291622162,-29.89071273803711,-1.1741023063659668,0.07597959786653519,-12.119117736816406,0.0,0.0,-0.06206448748707771,-1.148551344871521,-0.3343103229999542,-1.6712408065795898,0.0,0.0,0.011300814338028431,place
1785500791422003333,1785500791.4220035,1785500791.421782,-0.36651915311813354,0.0,1.1760860566723848e-16,0.8377580642700195,0.0,-32.175899505615234,-1.1693706512451172,0.0,-11.123100280761719,0.0,0.0,-0.05861278250813484,-1.1693706512451172,0.0,-4.4250264167785645,0.0,0.0,0.01126282662153244,place
1785500791622796053,1785500791.622796,1785500791.6225636,-0.36651915311813354,0.0,1.1760860566723848e-16,0.8377580642700195,0.0,-27.995981216430664,-1.1693706512451172,0.0,-10.258068084716797,0.0,0.0,-0.05861278250813484,-1.1693706512451172,0.0,-1.8233392238616943,0.0,0.0,0.01126282662153244,place
1785500791823556190,1785500791.8235562,1785500791.8233368,-0.36651915311813354,0.0,1.1760860566723848e-16,0.8377580642700195,0.0,-27.995981216430664,-1.1693706512451172,0.0,-10.258068084716797,0.0,0.0,-0.05861278250813484,-1.1693706512451172,0.0,-1.8233392238616943,0.0,0.0,0.01126282662153244,place
1785500792024236956,1785500792.0242372,1785500792.0241034,-0.36651915311813354,0.0,1.1760860566723848e-16,0.8377580642700195,0.0,-27.995981216430664,-1.1693706512451172,0.0,-10.258068084716797,0.0,0.0,-0.05861278250813484,-1.1693706512451172,0.0,-1.8233392238616943,0.0,0.0,0.01126282662153244,place
1785500792225125097,1785500792.2251253,1785500792.2248783,-0.36651915311813354,0.0,1.1760860566723848e-16,0.8377580642700195,0.0,-27.995981216430664,-1.1693706512451172,0.0,-10.258068084716797,0.0,0.0,-0.05861278250813484,-1.1693706512451172,0.0,-1.8233392238616943,0.0,0.0,0.01126282662153244,place
