segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint2,velocity,0.0,2.8100674152374268,2.8100674152374268,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
1,joint2,velocity,3.0108444690704346,3.813824415206909,0.8029799461364746,gripper_opening,ramp_up,0.37335734611704213,-1.1740985952832657,0.0,0.2498544454574585,0.0999417781829834
2,joint2,velocity,4.01453709602356,12.84874701499939,8.83420991897583,pick,constant,-0.02828260226426957,0.3633960014194486,0.2498544454574585,0.0,0.12492722272872925
3,joint2,velocity,13.049410820007324,14.8562490940094,1.8068382740020752,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
4,joint2,velocity,15.05696988105774,15.860055685043335,0.8030858039855957,lift,ramp_down,-0.025994358184783756,0.2673079846808671,-0.1136489138007164,-0.1397448033094406,-0.13452562540769578
5,joint2,velocity,16.060828685760498,16.864092350006104,0.8032636642456055,lift,ramp_up,0.13924971584886417,-2.404173041989067,-0.1397448033094406,0.0,-0.11179584264755249
6,joint2,velocity,17.064728021621704,17.867724418640137,0.8029963970184326,lift,constant,0.0,0.0,0.0,0.0,0.0
7,joint2,velocity,18.068423748016357,18.87139391899109,0.8029701709747314,place,constant,-8.031273109356915e-17,0.34950622916221774,0.3495062291622162,0.3495062291622162,0.3495062291622162
8,joint2,velocity,19.072100162506104,19.874956369400024,0.8028562068939209,place,ramp_down,-0.09013568336193264,1.7733513466521031,0.0904749184846878,0.0,0.01809498369693756
9,joint2,velocity,20.075626850128174,21.883177280426025,1.8075504302978516,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
10,joint2,velocity,22.083977937698364,22.88696575164795,0.802987813949585,retract,constant,2.3992800203265892e-17,-0.34897348284721424,-0.3489734828472137,-0.3489734828472137,-0.3489734828472137
11,joint2,velocity,23.0877788066864,23.89073896408081,0.8029601573944092,retract,ramp_up,0.5215235639005502,-12.459571486939671,-0.3489734828472137,0.0,-0.2093840897083282
12,joint2,velocity,24.09147310256958,24.895187616348267,0.8037145137786865,retract,ramp_down,-0.39578375294131685,9.588145319196196,0.0,-0.2658982574939728,-0.10587338209152222
13,joint2,velocity,25.09580421447754,27.90674901008606,2.8109447956085205,return_home,constant,0.0,-0.2658982574939728,-0.2658982574939728,-0.2658982574939728,-0.2658982574939728
