segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint3,velocity,0.0,2.8100674152374268,2.8100674152374268,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
1,joint3,velocity,3.0108444690704346,3.813824415206909,0.8029799461364746,gripper_opening,ramp_down,-0.19877448658198568,0.6250870590903018,0.0,-0.1330218613147735,-0.0532087445259094
2,joint3,velocity,4.01453709602356,12.84874701499939,8.83420991897583,pick,constant,0.015057584383301029,-0.1934710923980405,-0.1330218613147735,0.0,-0.06651093065738675
3,joint3,velocity,13.049410820007324,14.8562490940094,1.8068382740020752,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
4,joint3,velocity,15.05696988105774,15.860055685043335,0.8030858039855957,lift,ramp_down,-0.05013196748729191,0.5155224103435012,-0.2191800475120544,-0.2695078253746032,-0.25944226980209345
5,joint3,velocity,16.060828685760498,16.864092350006104,0.8032636642456055,lift,ramp_up,0.26855301387742914,-4.63661927331895,-0.2695078253746032,0.0,-0.21560626029968258
6,joint3,velocity,17.064728021621704,17.867724418640137,0.8029963970184326,lift,constant,0.0,0.0,0.0,0.0,0.0
7,joint3,velocity,18.068423748016357,19.874956369400024,1.806532621383667,place,constant,-0.04205824847399683,0.8359058533940721,0.0759795978665351,0.0,0.03798979893326755
8,joint3,velocity,20.075626850128174,21.883177280426025,1.8075504302978516,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
9,joint3,velocity,22.083977937698364,23.89073896408081,1.8067610263824463,retract,constant,0.0,0.0,0.0,0.0,0.0
10,joint3,velocity,24.09147310256958,24.895187616348267,0.8037145137786865,retract,ramp_up,0.40545088843689764,-9.8223386105276,0.0,0.2723928987979889,0.10845937132835388
11,joint3,velocity,25.09580421447754,27.90674901008606,2.8109447956085205,return_home,constant,0.0,0.2723928987979889,0.2723928987979889,0.2723928987979889,0.2723928987979889
