segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint5,effort,0.0,0.8036856651306152,0.8036856651306152,home,constant,2.423508892377328e-16,-1.5899393558502195,-1.5899393558502195,-1.5899393558502195,-1.5899393558502195
1,joint5,effort,1.0044751167297363,3.81492280960083,2.8104476928710938,gripper_opening,constant,0.0,-1.5899393558502195,-1.5899393558502195,-1.5899393558502195,-1.5899393558502195
2,joint5,effort,4.015646696090698,4.818563222885132,0.8029165267944336,gripper_opening,ramp_down,-0.29381946417690785,-0.3691385402031371,-1.5899393558502195,-1.794538140296936,-1.6669710874557495
3,joint5,effort,5.019279956817627,6.826425790786743,1.8071458339691162,pick,ramp_down,-0.39403195553819353,0.5223010359585021,-1.455455660820007,-2.1675288677215576,-1.8114922642707825
4,joint5,effort,7.0272722244262695,7.830483675003052,0.8032114505767822,pick,ramp_up,0.05902577301309583,-2.7620005547485706,-2.4048867225646973,-2.4218406677246094,-2.3235068321228027
5,joint5,effort,8.031200170516968,8.834759950637817,0.8035597801208496,pick,constant,-0.008646594480389937,-2.372660926283543,-2.6931066513061523,-2.710060834884644,-2.445576477050781
6,joint5,effort,9.035482406616211,9.839115381240845,0.8036329746246338,pick,ramp_down,-0.0677257500162205,-1.589404914088627,-2.0488500595092773,-2.065804004669189,-2.228563737869263
7,joint5,effort,10.03993535041809,10.842822074890137,0.8028867244720459,pick,ramp_up,0.4392133008655147,-6.624683972192534,-2.133620500564575,-1.9301711320877075,-2.038677477836609
8,joint5,effort,11.043519258499146,11.846640586853027,0.8031213283538818,pick_delay,ramp_up,1.1570349517327427,-15.536182588210703,-1.794538140296936,-1.823339343070984,-2.2938358783721924
9,joint5,effort,12.047438621520996,13.854499101638794,1.8070604801177979,pick_delay,constant,0.0,-1.823339343070984,-1.823339343070984,-1.823339343070984,-1.823339343070984
10,joint5,effort,14.055221557617188,15.862085819244385,1.8068642616271973,gripper_closing,constant,0.0,-1.823339343070984,-1.823339343070984,-1.823339343070984,-1.823339343070984
11,joint5,effort,16.062829732894897,18.87359595298767,2.8107662200927734,lift,ramp_up,0.5581568753388692,-11.537664471785677,-2.5720856189727783,-1.0032371282577517,-1.787661373615265
12,joint5,effort,19.074421882629395,19.87734842300415,0.8029265403747559,place,ramp_down,-0.3462792020313065,5.032164364419856,-1.688194990158081,-1.90859854221344,-1.7119307279586793
13,joint5,effort,20.078243494033813,20.881457328796387,0.8032138347625732,place,ramp_up,2.928776283933212,-62.39228033880582,-4.764109134674072,-1.8233392238616943,-2.41149320602417
14,joint5,effort,21.082071781158447,22.889031410217285,1.806959629058838,gripper_opening,constant,0.0,-1.8233392238616943,-1.8233392238616943,-1.8233392238616943,-1.8233392238616943
15,joint5,effort,23.089760303497314,24.89636468887329,1.8066043853759766,retract,ramp_up,0.6335620514980769,-17.40407423633186,-2.775278329849243,-1.630682349205017,-2.20298033952713
16,joint5,effort,25.09709072113037,25.900123834609985,0.8030331134796143,retract,ramp_down,-0.8682248291321734,20.32366143473827,-1.630682349205017,-2.4528510570526123,-1.814909315109253
17,joint5,effort,26.10079288482666,27.907280206680298,1.8064873218536377,return_home,ramp_down,-0.4692567213988412,9.69339681335756,-2.5545756816864014,-3.4022819995880127,-2.978428840637207
