joint,bag_time_ns,bag_time_sec,header_stamp_sec,position,velocity,effort,phase
joint3,1785502144822426685,1785502144.8224268,1785502144.822212,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785502145023250583,1785502145.0232508,1785502145.023045,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785502145223945299,1785502145.2239454,1785502145.223821,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785502145424617464,1785502145.4246175,1785502145.4245148,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785502145625403000,1785502145.625403,1785502145.6252332,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785502145826109722,1785502145.82611,1785502145.8259454,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785502146027238870,1785502146.027239,1785502146.0270147,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785502146227820788,1785502146.2278209,1785502146.227745,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785502146428668857,1785502146.428669,1785502146.4284754,0.0750491544604301,0.0,-14.930364608764648,home
joint3,1785502146629348933,1785502146.629349,1785502146.6292331,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502146830170252,1785502146.8301704,1785502146.8300114,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502147030901882,1785502147.030902,1785502147.030768,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502147231607889,1785502147.231608,1785502147.2315118,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502147432340705,1785502147.4323409,1785502147.4322336,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502147633181641,1785502147.6331818,1785502147.632988,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502147833771480,1785502147.8337717,1785502147.8337092,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502148034542452,1785502148.0345426,1785502148.034443,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502148235398494,1785502148.2353983,1785502148.235211,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502148436175922,1785502148.436176,1785502148.435994,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502148636993439,1785502148.6369936,1785502148.6367457,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502148837759432,1785502148.8377595,1785502148.83752,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502149038291067,1785502149.038291,1785502149.0382068,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502149239070462,1785502149.239071,1785502149.2389414,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502149439901352,1785502149.4399016,1785502149.439704,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502149640568808,1785502149.640569,1785502149.6404483,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502149841373611,1785502149.841374,1785502149.8412046,0.0750491544604301,0.0,-14.930364608764648,gripper_opening
joint3,1785502150042139714,1785502150.0421398,1785502150.041956,0.075042650103569,-0.001423372188583,-14.960402488708496,pick
joint3,1785502150242851794,1785502150.242852,1785502150.2426846,0.0524044744670391,-0.1330218613147735,-16.21516990661621,pick
joint3,1785502150444043691,1785502150.444044,1785502150.4438994,0.0252680145204067,-0.1330218613147735,-15.40427017211914,pick
joint3,1785502150644830296,1785502150.6448302,1785502150.6446335,-0.0013363587204366,-0.1330218613147735,-16.077470779418945,pick
joint3,1785502150845575640,1785502150.8455758,1785502150.845372,-0.0284728184342384,-0.1330218613147735,-15.89387035369873,pick
joint3,1785502151046258699,1785502151.0462587,1785502151.0460856,-0.0556092783808708,-0.1330218613147735,-16.138669967651367,pick
joint3,1785502151247231109,1785502151.2472312,1785502151.2470543,-0.0827457383275032,-0.1330218613147735,-15.388970375061035,pick
joint3,1785502151447897665,1785502151.4478977,1785502151.4477477,-0.1098821982741355,-0.1330218613147735,-14.88407039642334,pick
joint3,1785502151648592141,1785502151.6485922,1785502151.648429,-0.1364865750074386,-0.1330218613147735,-15.021770477294922,pick
joint3,1785502151849314963,1785502151.8493152,1785502151.8490891,-0.163623034954071,-0.1330218613147735,-14.623970985412598,pick
joint3,1785502152049967563,1785502152.0499678,1785502152.0498223,-0.1907594949007034,-0.1330218613147735,-14.853470802307127,pick
joint3,1785502152250612960,1785502152.2506132,1785502152.2504902,-0.2178959548473358,-0.1330218613147735,-14.929970741271973,pick
joint3,1785502152451321698,1785502152.4513216,1785502152.4511542,-0.2445003241300583,-0.1330218613147735,-14.761670112609863,pick
joint3,1785502152652001130,1785502152.6520011,1785502152.6517825,-0.2716367840766907,-0.1330218613147735,-13.736570358276367,pick
joint3,1785502152852611817,1785502152.852612,1785502152.85246,-0.2987732589244842,-0.1330218613147735,-13.49177074432373,pick
joint3,1785502153053411085,1785502153.0534112,1785502153.0532196,-0.3253776133060455,-0.1330218613147735,-13.39997100830078,pick
joint3,1785502153253968500,1785502153.2539685,1785502153.2539084,-0.3525140881538391,-0.1330218613147735,-12.986870765686035,pick
joint3,1785502153454661131,1785502153.4546611,1785502153.454571,-0.3796505331993103,-0.1330218613147735,-13.216370582580566,pick
joint3,1785502153655412296,1785502153.6554124,1785502153.6552267,-0.4062549173831939,-0.1330218613147735,-12.986870765686035,pick
joint3,1785502153856251807,1785502153.856252,1785502153.8559885,-0.4333913624286651,-0.1330218613147735,-12.742070198059082,pick
joint3,1785502154056913744,1785502154.056914,1785502154.056727,-0.4605278372764587,-0.1330218613147735,-11.70167064666748,pick
joint3,1785502154257881880,1785502154.257882,1785502154.2577093,-0.4876642823219299,-0.1330218613147735,-11.365070343017578,pick
joint3,1785502154458548736,1785502154.4585488,1785502154.4583893,-0.5142686367034912,-0.1330218613147735,-11.380370140075684,pick
joint3,1785502154659246743,1785502154.659247,1785502154.6591048,-0.5414051413536072,-0.1330218613147735,-10.92137050628662,pick
joint3,1785502154859997166,1785502154.8599973,1785502154.8597815,-0.5685415863990784,-0.1330218613147735,-11.30387020111084,pick
joint3,1785502155060623602,1785502155.0606236,1785502155.0604744,-0.5951459407806396,-0.1330218613147735,-10.92137050628662,pick
joint3,1785502155261217429,1785502155.2612176,1785502155.261129,-0.6222824454307556,-0.1330218613147735,-9.91157054901123,pick
joint3,1785502155461937774,1785502155.4619377,1785502155.461774,-0.6488867998123169,-0.1330218613147735,-9.42197036743164,pick
