segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_velocity,end_velocity,mean_velocity
0,joint3,0.0,1.806922197341919,1.806922197341919,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint3,2.0077435970306396,4.8181421756744385,2.810398578643799,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint3,5.018947124481201,5.822403430938721,0.8034563064575195,pick,ramp_down,-0.1979276375596829,0.9927929578615271,0.0,-0.1330218613147735,-0.0800977912265807
3,joint3,6.023149013519287,10.840179920196533,4.817030906677246,pick,constant,0.0,-0.1330218613147735,-0.1330218613147735,-0.1330218613147735,-0.1330218613147735
4,joint3,11.04084062576294,11.84371018409729,0.8028695583343506,pick,ramp_up,0.1491318946656601,-1.8061650912107199,-0.1330218613147735,0.0,-0.09975597411394115
5,joint3,12.044496774673462,14.853986263275146,2.8094894886016846,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint3,15.054663181304932,15.857495546340942,0.8028323650360107,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint3,16.058265447616577,16.86144709587097,0.8031816482543945,gripper_closing,ramp_down,-0.2684224198076996,4.364311828153495,0.0,-0.2695078253746032,-0.053901565074920645
8,joint3,17.062044620513916,17.864898920059204,0.8028542995452881,lift,constant,-6.38353852063425e-17,-0.2695078253746019,-0.2695078253746032,-0.2695078253746032,-0.2695078253746032
9,joint3,18.065616130828857,19.872559309005737,1.8069431781768799,lift,ramp_up,0.1911999377809538,-3.7236525055636758,-0.2695078253746032,0.0759795978665351,-0.09676411375403406
10,joint3,20.073283672332764,20.876131772994995,0.8028481006622314,place,ramp_down,-0.07570974117103031,1.6109184951134226,0.0759795978665351,0.0,0.06078367829322808
11,joint3,21.07681703567505,21.879687786102295,0.8028707504272461,place,constant,0.0,0.0,0.0,0.0,0.0
12,joint3,22.080413103103638,23.88749098777771,1.8070778846740723,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
13,joint3,24.088202714920044,25.89464259147644,1.8064398765563965,retract,constant,0.0,0.0,0.0,0.0,0.0
14,joint3,26.095512628555298,26.89832901954651,0.8028163909912109,return_home,ramp_up,0.40716859022563634,-10.62529240880885,0.0,0.2723928987979889,0.16343573927879335
15,joint3,27.099002361297607,29.90902876853943,2.8100264072418213,return_home,constant,0.0,0.2723928987979889,0.2723928987979889,0.2723928987979889,0.2723928987979889
16,joint3,30.10969090461731,30.912365913391113,0.8026750087738037,return_home,ramp_down,-0.15899740185753752,5.0916612217588675,0.2723928987979889,0.1128617152571678,0.24048666208982467
17,joint3,31.113088369369507,31.915701389312744,0.8026130199432373,return_home,constant,0.0,0.0,0.0,0.0,0.0
