segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint2,effort,0.0,1.8069241046905518,1.8069241046905518,home,constant,0.0,-0.6772262454032898,-0.6772262454032898,-0.6772262454032898,-0.6772262454032898
1,joint2,effort,2.0077500343322754,4.8184638023376465,2.810713768005371,gripper_opening,constant,0.0,-0.6772262454032898,-0.6772262454032898,-0.6772262454032898,-0.6772262454032898
2,joint2,effort,5.019251346588135,11.844787359237671,6.825536012649536,pick,ramp_down,-3.366266439591241,16.218911114489494,-0.6772262454032898,-23.65379905700684,-12.165512651205065
3,joint2,effort,12.045592546463013,14.856439590454102,2.810847043991089,pick,constant,0.0,-23.1538200378418,-23.1538200378418,-23.1538200378418,-23.1538200378418
4,joint2,effort,15.0571129322052,15.86039137840271,0.8032784461975098,gripper_closing,constant,3.149131337213133e-15,-23.153820037841854,-23.1538200378418,-23.1538200378418,-23.1538200378418
5,joint2,effort,16.061048984527588,17.86785864830017,1.806809663772583,lift,ramp_down,-2.879520484055214,23.09429950851958,-23.1538200378418,-28.356565475463867,-25.755192756652832
6,joint2,effort,18.06861138343811,18.87157654762268,0.8029651641845703,lift,ramp_up,4.862784136827846,-118.15216615556801,-28.937965393066406,-26.80943298339844,-28.335972595214844
7,joint2,effort,19.072229862213135,19.875125408172607,0.8028955459594727,place,ramp_down,-3.1035993645241793,33.13587209655607,-26.80943298339844,-29.018611907958984,-27.302620697021485
8,joint2,effort,20.075878381729126,20.878697633743286,0.8028192520141602,place,ramp_up,2.9906525477281964,-90.19471731292371,-29.49291229248047,-27.995981216430664,-28.954302978515624
9,joint2,effort,21.079426050186157,21.882439374923706,0.8030133247375488,place,constant,2.059346911367496e-15,-27.995981216430714,-27.995981216430664,-27.995981216430664,-27.995981216430664
10,joint2,effort,22.083205223083496,22.88628125190735,0.8030760288238525,gripper_opening,constant,6.518712269577421e-15,-27.99598121643081,-27.995981216430664,-27.995981216430664,-27.995981216430664
11,joint2,effort,23.087023496627808,23.889968156814575,0.8029446601867676,retract,ramp_down,-3.900884956788081,62.9643349710224,-27.995981216430664,-30.25394821166992,-28.661510467529297
12,joint2,effort,24.090698719024658,25.897258281707764,1.8065595626831055,retract,ramp_up,2.914065506528745,-99.87442245935337,-29.672548294067383,-24.40811538696289,-27.040331840515137
13,joint2,effort,26.097974061965942,27.904892444610596,1.8069183826446533,return_home,ramp_up,4.057762973254877,-130.30750821257448,-24.40811538696289,-17.076068878173828,-20.74209213256836
