segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint5,velocity,0.0,1.8069241046905518,1.8069241046905518,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint5,velocity,2.0077500343322754,4.8184638023376465,2.810713768005371,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint5,velocity,5.019251346588135,5.822126150131226,0.8028748035430908,pick,ramp_down,-0.5168005741479896,2.589905822144633,0.0,-0.3491486608982086,-0.21151730585843326
3,joint5,velocity,6.022904396057129,10.840698480606079,4.81779408454895,pick,constant,0.0,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086
4,joint5,velocity,11.041480779647827,11.844787359237671,0.8033065795898438,pick,ramp_up,0.3476215279794058,-4.257196805736317,-0.3491486608982086,0.0,-0.2793189287185669
5,joint5,velocity,12.045592546463013,14.856439590454102,2.810847043991089,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint5,velocity,15.0571129322052,15.86039137840271,0.8032784461975098,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint5,velocity,16.061048984527588,16.86403727531433,0.8029882907867432,lift,ramp_up,0.5220742319214942,-8.450966128773185,0.0,0.3493619561195373,0.14370150193572043
8,joint5,velocity,17.064788103103638,17.86785864830017,0.8030705451965332,lift,constant,-6.673547224763415e-17,0.34936195611953846,0.3493619561195373,0.3493619561195373,0.3493619561195373
9,joint5,velocity,18.06861138343811,18.87157654762268,0.8029651641845703,lift,ramp_down,-0.353127694203353,6.594214164662428,0.3493619561195373,0.0,0.07190422005951402
10,joint5,velocity,19.072229862213135,19.875125408172607,0.8028955459594727,place,ramp_down,-0.499663577128646,9.529701114121526,0.0,-0.3343103229999542,-0.20058619379997253
11,joint5,velocity,20.075878381729126,20.878697633743286,0.8028192520141602,place,ramp_up,0.49970371117377654,-10.429657511754408,-0.3343103229999542,0.0,-0.19708725214004516
12,joint5,velocity,21.079426050186157,21.882439374923706,0.8030133247375488,place,constant,0.0,0.0,0.0,0.0,0.0
13,joint5,velocity,22.083205223083496,22.88628125190735,0.8030760288238525,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
14,joint5,velocity,23.087023496627808,23.889968156814575,0.8029446601867676,retract,ramp_up,0.40744844039551387,-9.433755706331429,0.0,0.2726355195045471,0.1365874946117401
15,joint5,velocity,24.090698719024658,24.893540859222412,0.8028421401977539,retract,constant,-7.503987940275823e-17,0.272635519504549,0.2726355195045471,0.2726355195045471,0.2726355195045471
16,joint5,velocity,25.094290494918823,25.897258281707764,0.8029677867889404,retract,ramp_down,-0.09001285920432127,2.313019895878798,0.090344913303852,0.0,0.0180689826607704
17,joint5,velocity,26.097974061965942,26.90110445022583,0.8031303882598877,return_home,ramp_up,0.3478939293225379,-8.93968768346988,0.0,0.3491824865341186,0.27934598922729487
18,joint5,velocity,27.101794719696045,27.904892444610596,0.8030977249145508,return_home,constant,1.0698618622329385e-16,0.3491824865341154,0.3491824865341186,0.3491824865341186,0.3491824865341186
