segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_velocity,end_velocity,mean_velocity
0,joint3,0.0,2.8106930255889893,2.8106930255889893,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint3,3.011448383331299,5.821768760681152,2.8103203773498535,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint3,6.023050785064697,6.826139211654663,0.8030884265899658,pick,ramp_down,-0.1859148440413899,1.109453788271991,0.0,-0.1330218613147735,-0.08497792445123192
3,joint3,7.026851415634155,11.844084978103638,4.817233562469482,pick,constant,0.0,-0.1330218613147735,-0.1330218613147735,-0.1330218613147735,-0.1330218613147735
4,joint3,12.044848918914795,12.847810983657837,0.802962064743042,pick,ramp_up,0.13254351623766059,-1.756092323343729,-0.1330218613147735,0.0,-0.1064174890518188
5,joint3,13.04846477508545,15.858628511428833,2.810163736343384,pick,constant,0.0,0.0,0.0,0.0,0.0
6,joint3,16.05931830406189,16.862205505371094,0.8028872013092041,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
7,joint3,17.06303381919861,17.86586356163025,0.8028297424316406,gripper_closing,ramp_down,-0.26856869710878234,4.636499348587324,0.0,-0.2695078253746032,-0.053901565074920645
8,joint3,18.066617488861084,18.869518756866455,0.8029012680053711,lift,constant,2.6841240090002137e-17,-0.2695078253746036,-0.2695078253746032,-0.2695078253746032,-0.2695078253746032
9,joint3,19.070276260375977,20.87700128555298,1.806725025177002,lift,ramp_up,0.19122302421603504,-3.916183724518957,-0.2695078253746032,0.0759795978665351,-0.09676411375403406
10,joint3,21.077982664108276,21.88074803352356,0.8027653694152832,place,ramp_down,-0.07572046176697057,1.6872104802212013,0.0759795978665351,0.0,0.06078367829322808
11,joint3,22.081480264663696,22.88437843322754,0.8028981685638428,place,constant,0.0,0.0,0.0,0.0,0.0
12,joint3,23.08501386642456,24.89111089706421,1.8060970306396484,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
13,joint3,25.09225034713745,26.898377895355225,1.8061275482177734,retract,constant,0.0,0.0,0.0,0.0,0.0
14,joint3,27.09904980659485,27.90220808982849,0.8031582832336426,return_home,ramp_up,0.40698424145736395,-11.055825003366241,0.0,0.2723928987979889,0.13649793863296508
15,joint3,28.102826356887817,31.916902542114258,3.8140761852264404,return_home,constant,0.0,0.2723928987979889,0.2723928987979889,0.2723928987979889,0.2723928987979889
