segment_id,joint,signal,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_value,end_value,mean_value
0,joint5,effort,0.0,2.809894323348999,2.809894323348999,home,constant,0.0,-1.5899393558502195,-1.5899393558502195,-1.5899393558502195,-1.5899393558502195
1,joint5,effort,3.0106160640716553,5.820791006088257,2.8101749420166016,gripper_opening,constant,0.0,-1.5899393558502195,-1.5899393558502195,-1.5899393558502195,-1.5899393558502195
2,joint5,effort,6.0216100215911865,6.8245463371276855,0.802936315536499,pick,ramp_up,0.13888665247504223,-2.573788203091806,-1.8067985773086548,-1.6419509649276731,-1.681702160835266
3,joint5,effort,7.02538275718689,8.831925868988037,1.8065431118011475,pick,ramp_down,-0.17831212120692244,-0.694414294732377,-1.9471251964569087,-2.269253730773926,-2.1081894636154175
4,joint5,effort,9.032685279846191,9.83560824394226,0.8029229640960693,pick,constant,-0.016949528100901622,-2.2348094334631634,-2.303161859512329,-2.4387948513031006,-2.3947141647338865
5,joint5,effort,10.036327600479126,11.842972040176392,1.8066444396972656,pick,ramp_up,0.028152917751440805,-2.517897269079748,-2.235345363616944,-2.184483051300049,-2.209914207458496
6,joint5,effort,12.043609857559204,12.846238374710083,0.8026285171508789,pick,ramp_down,-1.1286728549113225,11.74360792134396,-1.8623546361923216,-1.823339343070984,-2.302660346031189
7,joint5,effort,13.047067165374756,15.857414722442627,2.810347557067871,pick,constant,0.0,-1.823339343070984,-1.823339343070984,-1.823339343070984,-1.823339343070984
8,joint5,effort,16.058157920837402,16.861101865768433,0.8029439449310303,gripper_closing,constant,-4.009649680208491e-16,-1.8233393430709777,-1.823339343070984,-1.823339343070984,-1.8233393430709843
9,joint5,effort,17.061856269836426,17.86523413658142,0.8033778667449951,gripper_closing,ramp_down,-2.6380566676103876,43.52991170683935,-1.823339343070984,-3.53847074508667,-2.539909338951111
10,joint5,effort,18.06588315963745,18.869083642959595,0.8032004833221436,lift,constant,-0.008449063047581473,-3.412955455337291,-3.657149791717529,-3.6741037368774414,-3.5689882755279543
11,joint5,effort,19.06973123550415,19.872496604919434,0.8027653694152832,lift,ramp_up,2.4366662803492276,-49.62565466347451,-3.267204761505127,-1.659764289855957,-2.1810187697410583
12,joint5,effort,20.07358193397522,20.876506090164185,0.8029241561889648,place,ramp_down,-1.3262994331374993,25.065361084406824,-1.659764289855957,-2.5359013080596924,-2.0907079696655275
13,joint5,effort,21.077279090881348,22.88396954536438,1.8066904544830322,place,ramp_up,3.0927510841194334,-67.72267906667085,-2.5359013080596924,3.051742553710937,0.25792062282562234
14,joint5,effort,23.084717512130737,24.891262531280518,1.8065450191497803,gripper_opening,ramp_down,-3.1316572258429534,75.20953196532776,2.916109561920166,-2.74137020111084,0.08736968040466309
15,joint5,effort,25.091941118240356,25.894752740859985,0.8028116226196289,retract,ramp_up,0.1773924898767077,-7.080604921828065,-2.62269139289856,-2.4531500339508057,-2.5582656383514406
16,joint5,effort,26.09540581703186,26.898268938064575,0.8028631210327148,retract,ramp_down,-0.3057314237205523,6.723423635820815,-2.283608913421631,-1.630682349205017,-1.377487164735794
17,joint5,effort,27.099015474319458,28.905622720718384,1.8066072463989258,return_home,ramp_down,-0.7647787649159479,19.09406923568318,-1.630682349205017,-3.012337207794189,-2.3215097784996033
18,joint5,effort,29.106369733810425,29.909215927124023,0.8028461933135986,return_home,constant,0.00845422043178803,-3.4991602744828674,-3.24969482421875,-3.164924144744873,-3.2496948719024656
19,joint5,effort,30.109877824783325,31.91637659072876,1.8064987659454346,return_home,ramp_up,1.7988913186179765,-57.38018451913099,-3.2157866954803467,0.0339082516729831,-1.5909392219036818
