timestamp,joint,position,velocity,effort,t_sec
1782909355800117221,joint1,0.0,0.0,6.955415678590118e-17,0.0
1782909355800117221,joint2,-0.93549644947052,0.0,-0.6772262454032898,0.0
1782909355800117221,joint3,0.07504915446043015,0.0,-14.930364608764648,0.0
1782909355800117221,joint4,0.0,0.0,-0.1364886611700058,0.0
1782909355800117221,joint5,0.8621926307678223,0.0,-1.5899393558502197,0.0
1782909355800117221,joint6,0.0,0.0,-1.9705405065906234e-05,0.0
1782909356000780750,joint1,0.0,0.0,6.955415678590118e-17,0.200663529
1782909356000780750,joint2,-0.93549644947052,0.0,-0.6772262454032898,0.200663529
1782909356000780750,joint3,0.07504915446043015,0.0,-14.930364608764648,0.200663529
1782909356000780750,joint4,0.0,0.0,-0.1364886611700058,0.200663529
1782909356000780750,joint5,0.8621926307678223,0.0,-1.5899393558502197,0.200663529
1782909356000780750,joint6,0.0,0.0,-1.9705405065906234e-05,0.200663529
1782909356201583569,joint1,0.0,0.0,6.955415678590118e-17,0.40146634800000003
1782909356201583569,joint2,-0.93549644947052,0.0,-0.6772262454032898,0.40146634800000003
1782909356201583569,joint3,0.07504915446043015,0.0,-14.930364608764648,0.40146634800000003
1782909356201583569,joint4,0.0,0.0,-0.1364886611700058,0.40146634800000003
1782909356201583569,joint5,0.8621926307678223,0.0,-1.5899393558502197,0.40146634800000003
1782909356201583569,joint6,0.0,0.0,-1.9705405065906234e-05,0.40146634800000003
1782909356402352365,joint1,0.0,0.0,6.955415678590118e-17,0.602235144
1782909356402352365,joint2,-0.93549644947052,0.0,-0.6772262454032898,0.602235144
1782909356402352365,joint3,0.07504915446043015,0.0,-14.930364608764648,0.602235144
1782909356402352365,joint4,0.0,0.0,-0.1364886611700058,0.602235144
1782909356402352365,joint5,0.8621926307678223,0.0,-1.5899393558502197,0.602235144
1782909356402352365,joint6,0.0,0.0,-1.9705405065906234e-05,0.602235144
1782909356603185993,joint1,0.0,0.0,6.955415678590118e-17,0.803068772
1782909356603185993,joint2,-0.93549644947052,0.0,-0.6772262454032898,0.803068772
1782909356603185993,joint3,0.07504915446043015,0.0,-14.930364608764648,0.803068772
1782909356603185993,joint4,0.0,0.0,-0.1364886611700058,0.803068772
1782909356603185993,joint5,0.8621926307678223,0.0,-1.5899393558502197,0.803068772
1782909356603185993,joint6,0.0,0.0,-1.9705405065906234e-05,0.803068772
1782909356803844699,joint1,0.0,0.0,6.955415678590118e-17,1.003727478
1782909356803844699,joint2,-0.93549644947052,0.0,-0.6772262454032898,1.003727478
1782909356803844699,joint3,0.07504915446043015,0.0,-14.930364608764648,1.003727478
1782909356803844699,joint4,0.0,0.0,-0.1364886611700058,1.003727478
1782909356803844699,joint5,0.8621926307678223,0.0,-1.5899393558502197,1.003727478
1782909356803844699,joint6,0.0,0.0,-1.9705405065906234e-05,1.003727478
1782909357004577968,joint1,0.0,0.0,6.955415678590118e-17,1.2044607470000002
1782909357004577968,joint2,-0.93549644947052,0.0,-0.6772262454032898,1.2044607470000002
1782909357004577968,joint3,0.07504915446043015,0.0,-14.930364608764648,1.2044607470000002
1782909357004577968,joint4,0.0,0.0,-0.1364886611700058,1.2044607470000002
1782909357004577968,joint5,0.8621926307678223,0.0,-1.5899393558502197,1.2044607470000002
1782909357004577968,joint6,0.0,0.0,-1.9705405065906234e-05,1.2044607470000002
1782909357205384832,joint1,0.0,0.0,6.955415678590118e-17,1.4052676110000002
1782909357205384832,joint2,-0.93549644947052,0.0,-0.6772262454032898,1.4052676110000002
1782909357205384832,joint3,0.07504915446043015,0.0,-14.930364608764648,1.4052676110000002
1782909357205384832,joint4,0.0,0.0,-0.1364886611700058,1.4052676110000002
1782909357205384832,joint5,0.8621926307678223,0.0,-1.5899393558502197,1.4052676110000002
1782909357205384832,joint6,0.0,0.0,-1.9705405065906234e-05,1.4052676110000002
1782909357406191436,joint1,0.0,0.0,6.955415678590118e-17,1.606074215
1782909357406191436,joint2,-0.93549644947052,0.0,-0.6772262454032898,1.606074215
1782909357406191436,joint3,0.07504915446043015,0.0,-14.930364608764648,1.606074215
1782909357406191436,joint4,0.0,0.0,-0.1364886611700058,1.606074215
1782909357406191436,joint5,0.8621926307678223,0.0,-1.5899393558502197,1.606074215
1782909357406191436,joint6,0.0,0.0,-1.9705405065906234e-05,1.606074215
1782909357606954198,joint1,0.0,0.0,6.955415678590118e-17,1.8068369770000001
1782909357606954198,joint2,-0.93549644947052,0.0,-0.6772262454032898,1.8068369770000001
1782909357606954198,joint3,0.07504915446043015,0.0,-14.930364608764648,1.8068369770000001
1782909357606954198,joint4,0.0,0.0,-0.1364886611700058,1.8068369770000001
1782909357606954198,joint5,0.8621926307678223,0.0,-1.5899393558502197,1.8068369770000001
1782909357606954198,joint6,0.0,0.0,-1.9705405065906234e-05,1.8068369770000001
1782909357807578236,joint1,0.0,0.0,6.955415678590118e-17,2.007461015
1782909357807578236,joint2,-0.93549644947052,0.0,-0.6772262454032898,2.007461015
1782909357807578236,joint3,0.07504915446043015,0.0,-14.930364608764648,2.007461015
1782909357807578236,joint4,0.0,0.0,-0.1364886611700058,2.007461015
1782909357807578236,joint5,0.8621926307678223,0.0,-1.5899393558502197,2.007461015
1782909357807578236,joint6,0.0,0.0,-1.9705405065906234e-05,2.007461015
1782909358008274421,joint1,0.0,0.0,6.955415678590118e-17,2.2081572
1782909358008274421,joint2,-0.93549644947052,0.0,-0.6772262454032898,2.2081572
1782909358008274421,joint3,0.07504915446043015,0.0,-14.930364608764648,2.2081572
1782909358008274421,joint4,0.0,0.0,-0.1364886611700058,2.2081572
1782909358008274421,joint5,0.8621926307678223,0.0,-1.5899393558502197,2.2081572
1782909358008274421,joint6,0.0,0.0,-1.9705405065906234e-05,2.2081572
1782909358209121049,joint1,0.0,0.0,6.955415678590118e-17,2.4090038280000003
1782909358209121049,joint2,-0.93549644947052,0.0,-0.6772262454032898,2.4090038280000003
1782909358209121049,joint3,0.07504915446043015,0.0,-14.930364608764648,2.4090038280000003
1782909358209121049,joint4,0.0,0.0,-0.1364886611700058,2.4090038280000003
1782909358209121049,joint5,0.8621926307678223,0.0,-1.5899393558502197,2.4090038280000003
1782909358209121049,joint6,0.0,0.0,-1.9705405065906234e-05,2.4090038280000003
1782909358409722071,joint1,0.0,0.0,6.955415678590118e-17,2.60960485
1782909358409722071,joint2,-0.93549644947052,0.0,-0.6772262454032898,2.60960485
1782909358409722071,joint3,0.07504915446043015,0.0,-14.930364608764648,2.60960485
1782909358409722071,joint4,0.0,0.0,-0.1364886611700058,2.60960485
1782909358409722071,joint5,0.8621926307678223,0.0,-1.5899393558502197,2.60960485
1782909358409722071,joint6,0.0,0.0,-1.9705405065906234e-05,2.60960485
1782909358610439975,joint1,0.0,0.0,6.955415678590118e-17,2.810322754
1782909358610439975,joint2,-0.93549644947052,0.0,-0.6772262454032898,2.810322754
1782909358610439975,joint3,0.07504915446043015,0.0,-14.930364608764648,2.810322754
1782909358610439975,joint4,0.0,0.0,-0.1364886611700058,2.810322754
1782909358610439975,joint5,0.8621926307678223,0.0,-1.5899393558502197,2.810322754
1782909358610439975,joint6,0.0,0.0,-1.9705405065906234e-05,2.810322754
1782909358811160574,joint1,0.0,0.0,6.955415678590118e-17,3.0110433530000003
1782909358811160574,joint2,-0.93549644947052,0.0,-0.6772262454032898,3.0110433530000003
1782909358811160574,joint3,0.07504915446043015,0.0,-14.930364608764648,3.0110433530000003
1782909358811160574,joint4,0.0,0.0,-0.1364886611700058,3.0110433530000003
1782909358811160574,joint5,0.8621926307678223,0.0,-1.5899393558502197,3.0110433530000003
1782909358811160574,joint6,0.0,0.0,-1.9705405065906234e-05,3.0110433530000003
1782909359011792494,joint1,0.0,0.0,6.955415678590118e-17,3.211675273
1782909359011792494,joint2,-0.93549644947052,0.0,-0.6772262454032898,3.211675273
1782909359011792494,joint3,0.07504915446043015,0.0,-14.930364608764648,3.211675273
1782909359011792494,joint4,0.0,0.0,-0.1364886611700058,3.211675273
1782909359011792494,joint5,0.8621926307678223,0.0,-1.5899393558502197,3.211675273
1782909359011792494,joint6,0.0,0.0,-1.9705405065906234e-05,3.211675273
1782909359212497751,joint1,0.0,0.0,6.955415678590118e-17,3.41238053
1782909359212497751,joint2,-0.93549644947052,0.0,-0.6772262454032898,3.41238053
1782909359212497751,joint3,0.07504915446043015,0.0,-14.930364608764648,3.41238053
1782909359212497751,joint4,0.0,0.0,-0.1364886611700058,3.41238053
1782909359212497751,joint5,0.8621926307678223,0.0,-1.5899393558502197,3.41238053
1782909359212497751,joint6,0.0,0.0,-1.9705405065906234e-05,3.41238053
1782909359413302156,joint1,0.0,0.0,6.955415678590118e-17,3.613184935
1782909359413302156,joint2,-0.93549644947052,0.0,-0.6772262454032898,3.613184935
1782909359413302156,joint3,0.07504915446043015,0.0,-14.930364608764648,3.613184935
1782909359413302156,joint4,0.0,0.0,-0.1364886611700058,3.613184935
1782909359413302156,joint5,0.8621926307678223,0.0,-1.5899393558502197,3.613184935
1782909359413302156,joint6,0.0,0.0,-1.9705405065906234e-05,3.613184935
1782909359614104517,joint1,0.0,0.0,6.955415678590118e-17,3.813987296
1782909359614104517,joint2,-0.93549644947052,0.0,-0.6772262454032898,3.813987296
1782909359614104517,joint3,0.07504915446043015,0.0,-14.930364608764648,3.813987296
1782909359614104517,joint4,0.0,0.0,-0.1364886611700058,3.813987296
1782909359614104517,joint5,0.8621926307678223,0.0,-1.5899393558502197,3.813987296
1782909359614104517,joint6,0.0,0.0,-1.9705405065906234e-05,3.813987296
1782909359814812599,joint1,0.0,0.0,6.955415678590118e-17,4.014695378
1782909359814812599,joint2,-0.93549644947052,0.0,-0.6772262454032898,4.014695378
1782909359814812599,joint3,0.07504915446043015,0.0,-14.930364608764648,4.014695378
1782909359814812599,joint4,0.0,0.0,-0.1364886611700058,4.014695378
1782909359814812599,joint5,0.8621926307678223,0.0,-1.5899393558502197,4.014695378
1782909359814812599,joint6,0.0,0.0,-1.9705405065906234e-05,4.014695378
1782909360015522986,joint1,0.0,0.0,6.955415678590118e-17,4.215405765
1782909360015522986,joint2,-0.93549644947052,0.0,-0.6772262454032898,4.215405765
1782909360015522986,joint3,0.07504915446043015,0.0,-14.930364608764648,4.215405765
1782909360015522986,joint4,0.0,0.0,-0.1364886611700058,4.215405765
1782909360015522986,joint5,0.8621926307678223,0.0,-1.5899393558502197,4.215405765
1782909360015522986,joint6,0.0,0.0,-1.9705405065906234e-05,4.215405765
1782909360216308282,joint1,0.0,0.0,6.955415678590118e-17,4.416191061
1782909360216308282,joint2,-0.93549644947052,0.0,-0.6772262454032898,4.416191061
1782909360216308282,joint3,0.07504915446043015,0.0,-14.930364608764648,4.416191061
1782909360216308282,joint4,0.0,0.0,-0.1364886611700058,4.416191061
1782909360216308282,joint5,0.8621926307678223,0.0,-1.5899393558502197,4.416191061
1782909360216308282,joint6,0.0,0.0,-1.9705405065906234e-05,4.416191061
1782909360417058782,joint1,0.0,0.0,6.955415678590118e-17,4.616941561
1782909360417058782,joint2,-0.93549644947052,0.0,-0.6772262454032898,4.616941561
1782909360417058782,joint3,0.07504915446043015,0.0,-14.930364608764648,4.616941561
1782909360417058782,joint4,0.0,0.0,-0.1364886611700058,4.616941561
1782909360417058782,joint5,0.8621926307678223,0.0,-1.5899393558502197,4.616941561
1782909360417058782,joint6,0.0,0.0,-1.9705405065906234e-05,4.616941561
1782909360617832586,joint1,0.0,0.0,6.955415678590118e-17,4.817715365000001
1782909360617832586,joint2,-0.93549644947052,0.0,-0.6772262454032898,4.817715365000001
1782909360617832586,joint3,0.07504915446043015,0.0,-14.930364608764648,4.817715365000001
1782909360617832586,joint4,0.0,0.0,-0.1364886611700058,4.817715365000001
1782909360617832586,joint5,0.8621926307678223,0.0,-1.5899393558502197,4.817715365000001
1782909360617832586,joint6,0.0,0.0,-1.9705405065906234e-05,4.817715365000001
1782909360818479290,joint1,0.0,0.0,6.955415678590118e-17,5.018362069
1782909360818479290,joint2,-0.93549644947052,0.0,-0.6772262454032898,5.018362069
1782909360818479290,joint3,0.07504915446043015,0.0,-14.930364608764648,5.018362069
1782909360818479290,joint4,0.0,0.0,-0.1364886611700058,5.018362069
1782909360818479290,joint5,0.8621926307678223,0.0,-1.5899393558502197,5.018362069
1782909360818479290,joint6,0.0,0.0,-1.9705405065906234e-05,5.018362069
1782909361019195124,joint1,0.0,0.0,6.955415678590118e-17,5.2190779030000005
1782909361019195124,joint2,-0.93549644947052,0.0,-0.6772262454032898,5.2190779030000005
1782909361019195124,joint3,0.07504915446043015,0.0,-14.930364608764648,5.2190779030000005
1782909361019195124,joint4,0.0,0.0,-0.1364886611700058,5.2190779030000005
1782909361019195124,joint5,0.8621926307678223,0.0,-1.5899393558502197,5.2190779030000005
1782909361019195124,joint6,0.0,0.0,-1.9705405065906234e-05,5.2190779030000005
1782909361219864317,joint1,0.0,0.0,6.955415678590118e-17,5.419747096
1782909361219864317,joint2,-0.93549644947052,0.0,-0.6772262454032898,5.419747096
1782909361219864317,joint3,0.07504915446043015,0.0,-14.930364608764648,5.419747096
1782909361219864317,joint4,0.0,0.0,-0.1364886611700058,5.419747096
1782909361219864317,joint5,0.8621926307678223,0.0,-1.5899393558502197,5.419747096
1782909361219864317,joint6,0.0,0.0,-1.9705405065906234e-05,5.419747096
1782909361420513122,joint1,0.0,0.0,6.955415678590118e-17,5.620395901
1782909361420513122,joint2,-0.93549644947052,0.0,-0.6772262454032898,5.620395901
1782909361420513122,joint3,0.07504915446043015,0.0,-14.930364608764648,5.620395901
1782909361420513122,joint4,0.0,0.0,-0.1364886611700058,5.620395901
1782909361420513122,joint5,0.8621926307678223,0.0,-1.5899393558502197,5.620395901
1782909361420513122,joint6,0.0,0.0,-1.9705405065906234e-05,5.620395901
1782909361621219796,joint1,0.0,0.0,6.955415678590118e-17,5.821102575
1782909361621219796,joint2,-0.93549644947052,0.0,-0.6772262454032898,5.821102575
1782909361621219796,joint3,0.07504915446043015,0.0,-14.930364608764648,5.821102575
1782909361621219796,joint4,0.0,0.0,-0.1364886611700058,5.821102575
1782909361621219796,joint5,0.8621926307678223,0.0,-1.5899393558502197,5.821102575
1782909361621219796,joint6,0.0,0.0,-1.9705405065906234e-05,5.821102575
1782909361822039234,joint1,0.0,0.0,6.955415678590118e-17,6.021922013
1782909361822039234,joint2,-0.93549644947052,0.0,-0.6772262454032898,6.021922013
1782909361822039234,joint3,0.07504915446043015,0.0,-14.930364608764648,6.021922013
1782909361822039234,joint4,0.0,0.0,-0.1364886611700058,6.021922013
1782909361822039234,joint5,0.8621926307678223,0.0,-1.5899393558502197,6.021922013
1782909361822039234,joint6,0.0,0.0,-1.9705405065906234e-05,6.021922013
1782909362022807595,joint1,0.0,0.0,-0.08708449453115463,6.222690374000001
1782909362022807595,joint2,-0.9335952997207642,0.1181034967303276,0.14212457835674286,6.222690374000001
1782909362022807595,joint3,0.07407663017511368,-0.06041552871465683,-16.42925453186035,6.222690374000001
1782909362022807595,joint4,0.0,0.0,-0.14517377316951752,6.222690374000001
1782909362022807595,joint5,0.8593518733978271,-0.17647334933280945,-1.8994723558425903,6.222690374000001
1782909362022807595,joint6,0.0,0.0,0.0014979346888139844,6.222690374000001
1782909362223512243,joint1,0.0,0.0,-0.0008159906137734652,6.423395022
1782909362223512243,joint2,-0.888241708278656,0.23366516828536987,-2.0482337474823,6.423395022
1782909362223512243,joint3,0.050876110792160034,-0.11953079700469971,-16.514606475830078,6.423395022
1782909362223512243,joint4,0.0,0.0,-0.13374900817871094,6.423395022
1782909362223512243,joint5,0.7915833592414856,-0.3491486608982086,-1.6249969005584717,6.423395022
1782909362223512243,joint6,0.0,0.0,0.0005079397233203053,6.423395022
1782909362424379278,joint1,0.0,0.0,-0.0007688640034757555,6.624262057
1782909362424379278,joint2,-0.841508686542511,0.23366516828536987,-3.8077337741851807,6.624262057
1782909362424379278,joint3,0.026969950646162033,-0.11953079700469971,-16.055606842041016,6.624262057
1782909362424379278,joint4,0.0,0.0,-0.13096077740192413,6.624262057
1782909362424379278,joint5,0.7217535972595215,-0.3491486608982086,-1.5910886526107788,6.624262057
1782909362424379278,joint6,0.0,0.0,0.0010361387394368649,6.624262057
1782909362625192161,joint1,0.0,0.0,-0.0007200657855719328,6.82507494
1782909362625192161,joint2,-0.7947756052017212,0.23366516828536987,-3.7771337032318115,6.82507494
1782909362625192161,joint3,0.003063791897147894,-0.11953079700469971,-16.13210678100586,6.82507494
1782909362625192161,joint4,0.0,0.0,-0.12810423970222473,6.82507494
1782909362625192161,joint5,0.6519238948822021,-0.3491486608982086,-1.9471251964569092,6.82507494
1782909362625192161,joint6,0.0,0.0,0.0015619859332218766,6.82507494
1782909362825884606,joint1,0.0,0.0,-0.0006686790729872882,7.025767385000001
1782909362825884606,joint2,-0.7480425834655762,0.23366516828536987,-4.848133563995361,7.025767385000001
1782909362825884606,joint3,-0.02084236778318882,-0.11953079700469971,-15.688406944274902,7.025767385000001
1782909362825884606,joint4,0.0,0.0,-0.12512175738811493,7.025767385000001
1782909362825884606,joint5,0.582094132900238,-0.3491486608982086,-1.6758592128753662,7.025767385000001
1782909362825884606,joint6,0.0,0.0,0.0020947318989783525,7.025767385000001
1782909363026813708,joint1,0.0,0.0,-0.0006168302497826517,7.226696487000001
1782909363026813708,joint2,-0.7003749012947083,0.23366516828536987,-5.521333694458008,7.226696487000001
1782909363026813708,joint3,-0.045226648449897766,-0.11953079700469971,-15.321206092834473,7.226696487000001
