window_id,start_time_sec,end_time_sec,center_time_sec,mean_position,range_position,energy,energy_label
60,0.299892692,0.318897523,0.3093941504,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
61,0.304914937,0.323909669,0.31439645279999995,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
62,0.30988836,0.328913168,0.31939646585,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
63,0.314888834,0.333910236,0.3243970796500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
64,0.319882134,0.338920218,0.3294014028500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
65,0.324909118,0.343916664,0.33439936405,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
66,0.329880758,0.348890418,0.33940040064999993,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
67,0.334939712,0.353878608,0.344401366,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
68,0.339887026,0.358889322,0.34939874065,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
69,0.344888231,0.363914603,0.354398619,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
70,0.349894626,0.36891711,0.3593979372500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
71,0.354925047,0.373916242,0.36439723155000003,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
72,0.359916303,0.378886118,0.36939899145,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
73,0.364894255,0.383901981,0.37440835520000004,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
74,0.369886814,0.388893408,0.3794076119,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
75,0.374892277,0.393891988,0.38440783835,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
76,0.379882652,0.398901149,0.38940734450000003,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
77,0.384894888,0.403892245,0.39439652315,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
78,0.389888579,0.408886617,0.39939463920000007,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
79,0.394899443,0.413917469,0.40439891789999993,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
80,0.399897292,0.41890579,0.4094029942,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
81,0.404896063,0.423916663,0.41440684655000004,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
82,0.40990352,0.428904253,0.41940983924999997,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
83,0.414920305,0.433902984,0.42441104515,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
84,0.419916691,0.438905562,0.42940888365,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
85,0.424905553,0.44390298,0.4344085206,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
86,0.429908672,0.448989847,0.43941680135,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
87,0.434897875,0.453937391,0.44441349615000003,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
88,0.439905883,0.458901236,0.4494109398999999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
89,0.444916877,0.463880339,0.45440866709999994,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
90,0.449891592,0.468923815,0.45940153269999995,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
91,0.454910391,0.473891046,0.464399516,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
92,0.459893832,0.478883755,0.4694002379500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
93,0.464889587,0.483891413,0.47439940304999995,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
94,0.469897155,0.488876638,0.4793942614500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
95,0.474888632,0.493890848,0.48439339634999995,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
96,0.47989644,0.498881483,0.48938945895,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
97,0.484882156,0.503883921,0.4943883284,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
98,0.48988813,0.508883353,0.49938883390000005,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
99,0.494882272,0.5138920020000001,0.5043889096,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
100,0.499885221,0.518902916,0.5093938320000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
101,0.504895553,0.523888331,0.51439709865,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
102,0.509896027,0.5289000770000001,0.5193983401,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
103,0.51489057,0.5339149480000001,0.5244017836500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
104,0.51990494,0.538897548,0.5294003860500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
105,0.524888432,0.5438857690000001,0.5343975057,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
106,0.5298852390000001,0.548906632,0.53940070435,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
107,0.534909959,0.553907306,0.54440094695,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
108,0.539891227,0.558885728,0.54939951035,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
109,0.544884778,0.5638826250000001,0.5543997249,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
110,0.5499252170000001,0.5688803840000001,0.55939616825,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
111,0.554892799,0.573941192,0.5643957930999999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
112,0.559917609,0.57887994,0.5693950734000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
113,0.564892515,0.5838940890000001,0.57439483045,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
114,0.569921713,0.588905785,0.57939461265,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
115,0.5748786450000001,0.59388079,0.5843906908000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
116,0.579881092,0.5988964830000001,0.5893909928500002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
117,0.5848795130000001,0.6039295290000001,0.5943927287500002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
118,0.589888973,0.6088850180000001,0.59939146085,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
119,0.594884598,0.613898065,0.6043931702,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
120,0.599899509,0.618905773,0.60939527925,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
121,0.6049025880000001,0.6239460920000001,0.6143970908,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
122,0.609907631,0.6289018620000001,0.61939817595,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
123,0.614881915,0.633888279,0.6243976129500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
124,0.619891767,0.6389338880000001,0.6293980238000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
125,0.624877954,0.6438774150000001,0.6343931702,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
126,0.6298952400000001,0.648900111,0.63939630425,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
127,0.634881647,0.6538862280000001,0.6443968659500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
128,0.639875649,0.658881131,0.6493961461999999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
129,0.644873899,0.663877798,0.6543953081,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
130,0.6498921360000001,0.6688808270000001,0.6593954083500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
131,0.654915303,0.673889336,0.6643951694499999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
132,0.659891611,0.6788876460000001,0.6693949637000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
133,0.664901473,0.6838811170000001,0.6743972136,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
134,0.6699082390000001,0.6888836540000001,0.6793945941999999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
135,0.6748774740000001,0.6939009,0.6843947120500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
136,0.679878038,0.698893659,0.6893928160000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
137,0.6848808270000001,0.703912729,0.6943950849,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
138,0.689882874,0.7088977430000001,0.69939426745,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
139,0.694894058,0.7138927570000001,0.70439366285,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
140,0.699910392,0.718889985,0.7093950651500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
141,0.70487626,0.72394948,0.7143968741000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
142,0.709893596,0.7289053600000001,0.7193991700500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
143,0.714890113,0.733890695,0.7244003924,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
144,0.719888873,0.738890147,0.7293990137499999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
145,0.72489601,0.743910138,0.7343979538500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
146,0.729894039,0.748891757,0.7393987855,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
147,0.7348891630000001,0.753892341,0.7443982977000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
148,0.739925084,0.7588903300000001,0.74939905325,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
149,0.744893648,0.76388871,0.75439579225,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
150,0.749900354,0.7689089210000001,0.75939876845,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
151,0.7548915700000001,0.7739183420000001,0.7644030085000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
152,0.759890281,0.77891003,0.7694051251000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
153,0.7649287570000001,0.7838898550000001,0.77440524995,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
154,0.769910665,0.7889270580000001,0.7794028109,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
155,0.7749035750000001,0.7938955010000001,0.78439906595,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
156,0.7798938000000001,0.7989714680000001,0.7894074830000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
157,0.7848931920000001,0.804052054,0.79444044035,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
158,0.789892884,0.809120075,0.7994887648000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
159,0.794884652,0.814212774,0.8045587567500002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
160,0.7999924690000001,0.8192416010000001,0.8096362783,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
161,0.8050729640000001,0.824316005,0.8147036377000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
162,0.8101357960000001,0.829386111,0.8197725826500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
163,0.8152179540000001,0.834464171,0.8248399370000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
164,0.820278963,0.839522926,0.8299051183500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
165,0.825328519,0.844614402,0.8349759233,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
166,0.8304094550000001,0.8496909090000001,0.8400484605499999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
167,0.835475944,0.854741368,0.8451137496000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
168,0.8405629320000001,0.8597803350000001,0.8501768195,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
169,0.845645912,0.864823569,0.8552359277999999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
170,0.850707301,0.8699115890000001,0.8602910551,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
171,0.8557369,0.8749052500000001,0.86533596855,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
172,0.860790935,0.8798826300000001,0.8703698486,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
173,0.8658626540000001,0.884898273,0.8753911670000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
174,0.8709010290000001,0.889892144,0.8803947323000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
175,0.8758937290000001,0.894915942,0.8853974841500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
176,0.8808890530000001,0.8999558310000001,0.89039942745,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
177,0.885897993,0.904909346,0.8954028325500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
178,0.890887336,0.909894691,0.9004050898500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
179,0.895896847,0.914886309,0.9054072515,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
180,0.900899265,0.919889658,0.9104062581999999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
181,0.905908936,0.924895102,0.9154057347,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
182,0.910892207,0.929900585,0.9204048430999998,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
183,0.915892311,0.934894968,0.9254022343000002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
184,0.920882605,0.939884511,0.9304003293,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
185,0.925889852,0.944890766,0.9353981818999999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
186,0.930900035,0.949917269,0.9404027892,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
187,0.935887574,0.954897214,0.94540398805,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
188,0.940921431,0.959893841,0.95040802125,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
189,0.945920332,0.96491843,0.9554124315999999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
190,0.950912591,0.969915298,0.9604062466000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
191,0.955902114,0.974891536,0.96540656535,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
192,0.960945399,0.979884896,0.9704075237500002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
193,0.96591266,0.984891632,0.9754054333500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
194,0.970923484,0.989889611,0.9804047951499998,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
195,0.975891897,0.994909412,0.9854042396499999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
196,0.980887361,0.999903624,0.9904034948000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
197,0.98589573,1.0049353170000002,0.9954019896,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
198,0.990914419,1.009939047,1.0004066019000002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
199,0.995941653,1.014901078,1.0054068459,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
200,1.00090639,1.019890411,1.0104053772500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
201,1.005922984,1.024914961,1.0154056359,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
202,1.010887611,1.0298957480000002,1.0204023563500002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
203,1.015913102,1.0348809330000002,1.0253988167500003,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
204,1.0209084160000002,1.0398803250000002,1.0303976176499998,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
205,1.025880316,1.044935332,1.0353952197,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
206,1.030887923,1.0499028540000002,1.0403988932500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
207,1.035906422,1.054907225,1.0454006878,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
208,1.040881718,1.05987637,1.05039799075,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
209,1.045885969,1.064924464,1.0553979747,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
210,1.050880833,1.069896283,1.0603905456999998,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
211,1.055884012,1.074908069,1.0653917109499997,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
212,1.060880187,1.079895618,1.0703970971499999,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
213,1.065883086,1.084883949,1.0753955819,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
214,1.070896815,1.089875356,1.0803956491000002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
215,1.075936483,1.094875419,1.0853941914000003,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
216,1.080890048,1.09989002,1.0903892681999998,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
217,1.085900942,1.104882449,1.09538871735,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
218,1.090893331,1.109899675,1.1003888297500002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
219,1.095880309,1.114886142,1.1053870039000002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
220,1.10090535,1.11988358,1.1103890554,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
221,1.105873072,1.124901026,1.1153905262000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
222,1.110885869,1.129881613,1.1203926302,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
223,1.115882165,1.134897095,1.1253953539500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
224,1.120886276,1.13993516,1.13039822995,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
225,1.1258898860000002,1.144889587,1.13539750115,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
226,1.130921669,1.1498938280000002,1.14040266045,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
227,1.135877308,1.154918037,1.1454011392,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
228,1.140889314,1.159878445,1.1503966298,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
229,1.145889367,1.1648843,1.15539546065,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
230,1.150881676,1.169874294,1.1603873790500001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
231,1.155883543,1.174881611,1.16538718725,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
232,1.16088612,1.179878858,1.1703866593499996,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
233,1.165891905,1.184885444,1.1753881844,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
234,1.170880135,1.189891739,1.1803891768,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
235,1.175881281,1.194882304,1.1853880822999998,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
236,1.180916861,1.199885453,1.1903887897,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
237,1.185886226,1.204912457,1.1953889380500002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
238,1.190889004,1.209885309,1.2003879588500004,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
239,1.195881954,1.21487852,1.2053914420999998,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
240,1.200889842,1.21989312,1.21039138115,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
241,1.20588154,1.2248882840000002,1.2153923356,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
242,1.210881553,1.229885171,1.2203938695499998,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
243,1.215905151,1.234885345,1.2253952217,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
244,1.2209030600000002,1.239892221,1.23039474635,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
245,1.225889267,1.244888978,1.2353948947,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
246,1.2309290350000002,1.249896535,1.2404015103500003,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
247,1.23588781,1.254888393,1.2453990402000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
248,1.240883755,1.25988544,1.25039935535,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
249,1.2458944390000002,1.264902576,1.255401525,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
250,1.250903709,1.26990316,1.2603960116,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
251,1.255889786,1.274887303,1.2653943074500003,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
252,1.260923733,1.279933784,1.27039816985,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
253,1.265902396,1.28488777,1.2753973874500002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
254,1.270888663,1.28988603,1.2803977442,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
255,1.275916409,1.294881284,1.2853972993999998,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
256,1.2809128950000002,1.299883992,1.29039247735,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
257,1.2859074780000002,1.3048911090000002,1.2953894056500002,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
258,1.290886962,1.309880893,1.3003898677,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
259,1.295880593,1.314916734,1.3053947832000001,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
260,1.300890004,1.319896498,1.3103980495,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
261,1.305884437,1.324914726,1.3154001726,-0.9354964790690226,0.0,2.465190328815662e-31,low_energy
