segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint5,0.0,2.809894323348999,2.809894323348999,home,constant,0.0,0.8621926307678223,0.8621926307678223,0.8621926307678223,0.8621926307678223
1,joint5,3.0106160640716553,5.820791006088257,2.8101749420166016,gripper_opening,constant,0.0,0.8621926307678223,0.8621926307678223,0.8621926307678223,0.8621926307678223
2,joint5,6.0216100215911865,12.846238374710083,6.8246283531188965,pick,ramp_down,-0.3307671634217965,2.8528504668659105,0.8610996007919312,-1.3962633609771729,-0.26758188009262085
3,joint5,13.047067165374756,15.857414722442627,2.810347557067871,pick,constant,0.0,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729
4,joint5,16.058157920837402,16.861101865768433,0.8029439449310303,gripper_closing,constant,4.311209853622347e-17,-1.3962633609771735,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729
5,joint5,17.061856269836426,17.86523413658142,0.8033778667449951,gripper_closing,ramp_up,0.12430344739951416,-3.5384981743733923,-1.3962633609771729,-1.2892683744430542,-1.367719340324402
6,joint5,18.06588315963745,19.872496604919434,1.8066134452819824,lift,ramp_up,0.24022726666865502,-5.559313726535065,-1.2193959951400757,-0.7853981852531433,-1.0023970901966095
7,joint5,20.07358193397522,21.880254983901978,1.8066730499267578,place,ramp_down,-0.21253013433035936,3.480842879666085,-0.7853981852531433,-1.1693706512451172,-0.9773844182491302
8,joint5,22.080994606018066,22.88396954536438,0.8029749393463135,place,constant,-2.914728896935029e-16,-1.1693706512451105,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
9,joint5,23.084717512130737,23.88765811920166,0.8029406070709229,gripper_opening,constant,6.610132303083831e-17,-1.1693706512451185,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
10,joint5,24.088404417037964,24.891262531280518,0.8028581142425537,gripper_opening,ramp_up,0.109011896301768,-3.8135170123795725,-1.1693706512451172,-1.0782526731491089,-1.1438288688659668
11,joint5,25.091941118240356,25.894752740859985,0.8028116226196289,retract,ramp_up,0.27332038649668683,-7.882103469899315,-1.023725509643555,-0.8045265674591064,-0.9142350912094116
12,joint5,26.09540581703186,26.898268938064575,0.8028631210327148,retract,constant,0.016898439090585433,-1.1841854530298523,-0.749999463558197,-0.7330383062362671,-0.736430537700653
13,joint5,27.099015474319458,31.91637659072876,4.817361116409302,return_home,ramp_up,0.33114207103351234,-9.70666241337161,-0.7330383062362671,0.8621926307678223,0.06457716226577759
