window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint1,0.0,3.81492280960083,1.907726514339447,gripper_opening,6.955415678590118e-17,0.0,0.0,low_energy
1,joint1,1.0044751167297363,4.818563222885132,2.9115259051322937,gripper_opening,-0.002618362687644483,0.05142759904265407,0.0025085644309854804,medium_energy
2,joint1,2.0081210136413574,5.822389125823975,3.9152445435523986,gripper_opening,-0.002808044731500495,0.05142759904265407,0.0024908965040596706,medium_energy
3,joint1,3.0119004249572754,6.826425790786743,4.919036424160003,pick,-0.002914209754089762,0.05142759904265407,0.0024796977627640016,medium_energy
4,joint1,4.015646696090698,7.830483675003052,5.922899806499482,pick,-0.0029301295112417786,0.05151132484024853,0.0024779114455610227,medium_energy
5,joint1,5.019279956817627,8.834759950637817,6.92683846950531,pick,-0.00023632950224052404,0.0013277376710902,3.3341259565724555e-06,low_energy
6,joint1,6.0231006145477295,9.839115381240845,7.930993437767029,pick,0.00011563362013476096,0.0013440179172901998,3.416623967562934e-06,low_energy
7,joint1,7.0272722244262695,10.842822074890137,8.935145664215089,pick,0.0004608582918990309,0.0012765835126628,3.0885653366748824e-06,low_energy
8,joint1,8.031200170516968,11.846640586853027,9.939200353622436,pick,0.0005325682701368053,0.0011158044217153744,2.8343208679237814e-06,low_energy
9,joint1,9.035482406616211,12.850590229034424,10.943238401412964,pick,0.0004571309487800916,0.0011158044217153744,3.820097746809838e-06,low_energy
10,joint1,10.03993535041809,13.854499101638794,11.947099649906159,pick,0.0002948498702608078,0.0011158044217153744,4.109940817722932e-06,low_energy
11,joint1,11.043519258499146,14.858264207839966,12.950934112071991,pick,5.5790221085794264e-05,0.0011158044217153744,1.1827685321436019e-06,low_energy
12,joint1,12.047438621520996,15.862085819244385,13.954802525043487,pick,2.552733467950705e-17,0.0,0.0,low_energy
13,joint1,13.051326036453247,16.86573362350464,14.958623170852661,gripper_closing,-1.1616973996162414,6.213509559631348,84.14699204186405,high_energy
14,joint1,14.055221557617188,17.869515657424927,15.962406134605407,lift,-2.203969347476959,6.213509559631348,104.10909525274467,high_energy
15,joint1,15.058927536010742,18.87359595298767,16.96617337465286,lift,-2.2001823104918,6.289250299334526,104.44840561673499,high_energy
16,joint1,16.062829732894897,19.87734842300415,17.970009410381316,lift,-1.9142990466207266,7.861942648887634,136.72646350214663,high_energy
17,joint1,17.066529512405396,20.881457328796387,18.97388780117035,place,-0.7526016470044852,6.882742762565613,87.551286511163,high_energy
18,joint1,18.07011651992798,21.8851318359375,19.97778718471527,place,0.28967030085623263,1.7289000526070595,7.0803896909393265,medium_energy
19,joint1,19.074421882629395,22.889031410217285,20.981697130203248,place,0.28588326387107377,1.7289000526070595,7.118245884019787,high_energy
20,joint1,20.078243494033813,23.892603874206543,21.985523891448974,gripper_opening,0.0005250522750430532,0.0023888857103882824,1.676477179097627e-05,medium_energy
21,joint1,21.082071781158447,24.89636468887329,22.98928475379944,gripper_opening,0.0007398478395771562,0.0023888857103884233,1.755202217186482e-05,medium_energy
22,joint1,22.085835218429565,25.900123834609985,23.99304231405258,retract,0.17493006509612313,2.0983376502990723,5.710556803178925,medium_energy
23,joint1,23.089760303497314,26.9036808013916,24.99673912525177,retract,0.752299451053841,2.6644375324249268,22.291968248457227,high_energy
24,joint1,24.09333086013794,27.907280206680298,26.000401294231416,return_home,1.2901287955988665,2.6644375324249268,24.0855043023219,high_energy
25,joint1,25.09709072113037,28.91092300415039,27.00405522584915,return_home,1.8841133952140807,3.276437520980835,16.488664976582076,high_energy
26,joint1,26.10079288482666,29.914642333984375,28.00767550468445,return_home,2.225327563285828,1.8513000011444092,4.3044936231975575,medium_energy
27,joint1,27.104400634765625,30.918536901474,29.01135687828064,return_home,2.076470059156418,6.242400169372559,34.20948774547623,high_energy
