window_id,joint,start_time_sec,end_time_sec,center_time_sec,phase,mean_effort,range_effort,centered_effort_energy,energy_label
0,joint5,0.0,3.81492280960083,1.907726514339447,gripper_opening,-1.5899393558502195,0.0,0.0,low_energy
1,joint5,1.0044751167297363,4.818563222885132,2.9115259051322937,gripper_opening,-1.6091972887516022,0.20459878444671653,0.06704517095195343,low_energy
2,joint5,2.0081210136413574,5.822389125823975,3.9152445435523986,gripper_opening,-1.644240564107895,0.5086237192153933,0.2565339327314714,low_energy
3,joint5,3.0119004249572754,6.826425790786743,4.919036424160003,pick,-1.78524711728096,0.8646603822708132,1.1831287969713142,low_energy
4,joint5,4.015646696090698,7.830483675003052,5.922899806499482,pick,-1.9686389863491058,0.9663850069046023,1.832411451598031,low_energy
5,joint5,5.019279956817627,8.834759950637817,6.92683846950531,pick,-2.163290333747864,1.254605174064637,2.036744632711288,medium_energy
6,joint5,6.0231006145477295,9.839115381240845,7.930993437767029,pick,-2.2879031538963317,0.6612107753753667,0.7702881583872206,low_energy
7,joint5,7.0272722244262695,10.842822074890137,8.935145664215089,pick,-2.259081131219864,0.966385126113892,1.091361296211019,low_energy
8,joint5,8.031200170516968,11.846640586853027,9.939200353622436,pick,-2.2516633927822114,2.4609475135803223,5.576012208552427,medium_energy
9,joint5,9.035482406616211,12.850590229034424,10.943238401412964,pick,-2.096104109287262,2.4609475135803223,5.49675446137576,medium_energy
10,joint5,10.03993535041809,13.854499101638794,11.947099649906159,pick,-1.9947980105876923,2.4609475135803223,5.471947034908919,medium_energy
11,joint5,11.043519258499146,14.858264207839966,12.950934112071991,pick,-1.940963476896286,2.410085082054138,5.394633685837416,medium_energy
12,joint5,12.047438621520996,15.862085819244385,13.954802525043487,pick,-1.8233393430709843,0.0,9.860761315262648e-31,low_energy
13,joint5,13.051326036453247,16.86573362350464,14.958623170852661,gripper_closing,-2.01561216711998,0.9013334512710569,2.295969766412106,medium_energy
14,joint5,14.055221557617188,17.869515657424927,15.962406134605407,lift,-2.0691082242876293,2.6568562909960747,7.040903781827563,medium_energy
15,joint5,15.058927536010742,18.87359595298767,16.96617337465286,lift,-1.9953881029039622,2.6568562909960747,8.43652996099464,medium_energy
16,joint5,16.062829732894897,19.87734842300415,17.970009410381316,lift,-1.967535949125886,2.6568562909960747,8.791223292349727,high_energy
17,joint5,17.066529512405396,20.881457328796387,18.97388780117035,place,-1.9223015908151866,4.696292631328106,14.62398641017078,high_energy
18,joint5,18.07011651992798,21.8851318359375,19.97778718471527,place,-1.868805503845215,3.760872006416321,9.564909406682025,high_energy
19,joint5,19.074421882629395,22.889031410217285,20.981697130203248,place,-1.9425255954265594,3.2624095678329468,8.542550752302951,high_energy
20,joint5,20.078243494033813,23.892603874206543,21.985523891448974,gripper_opening,-2.177845096588135,2.940769910812378,9.731780568044698,high_energy
21,joint5,21.082071781158447,24.89636468887329,22.98928475379944,gripper_opening,-2.005828882753849,3.216085761785507,8.726188998776774,high_energy
22,joint5,22.085835218429565,25.900123834609985,23.99304231405258,retract,-2.003721405565739,3.216085761785507,9.257897000681417,high_energy
23,joint5,23.089760303497314,26.9036808013916,24.99673912525177,retract,-2.2551947489380835,3.3853279054164886,11.379426771793069,high_energy
24,joint5,24.09333086013794,27.907280206680298,26.000401294231416,return_home,-2.384819044172764,3.7244103848934174,14.434708850903425,high_energy
25,joint5,25.09709072113037,28.91092300415039,27.00405522584915,return_home,-2.7502792477607727,1.7715996503829956,7.06081271352393,medium_energy
26,joint5,26.10079288482666,29.914642333984375,28.00767550468445,return_home,-3.017423355579376,0.8477063179016113,0.9083752490973068,low_energy
27,joint5,27.104400634765625,30.918536901474,29.01135687828064,return_home,-2.677182606048882,3.351419623941183,13.434751534201405,high_energy
