segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint1,0.0,0.8031058311462402,0.8031058311462402,home,constant,0.0,0.0,0.0,0.0,0.0
1,joint1,1.0039043426513672,3.814375162124634,2.8104708194732666,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
2,joint1,4.015284538269043,13.851365327835083,9.83608078956604,pick,constant,0.0,0.0,0.0,0.0,0.0
3,joint1,14.051987886428833,14.854813575744629,0.8028256893157959,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
4,joint1,15.055540561676025,15.858457803726196,0.8029172420501709,gripper_closing,ramp_down,-0.07076184963574082,1.077755774882407,0.0,-0.0619836263358593,-0.016009491682052603
5,joint1,16.059091091156006,17.86577272415161,1.8066816329956055,lift,ramp_down,-0.15391146220155474,2.365774767145177,-0.1059034243226051,-0.3839724361896515,-0.2449379302561283
6,joint1,18.066555738449097,20.87684655189514,2.810290813446045,place,constant,0.006210490027584146,-0.49617460043608275,-0.3839724361896515,-0.3665191531181335,-0.3752457946538925
7,joint1,21.077537536621094,22.88426184654236,1.8067243099212646,gripper_opening,constant,0.0,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335
8,joint1,23.084996938705444,24.892225742340088,1.8072288036346436,retract,constant,0.0,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335,-0.3665191531181335
9,joint1,25.09297013282776,27.903809547424316,2.8108394145965576,return_home,ramp_up,0.07450225899877985,-2.2360021130027143,-0.3665191531181335,-0.157105267047882,-0.26181221008300776
