segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_velocity,end_velocity,mean_velocity
0,joint5,0.0,2.8105406761169434,2.8105406761169434,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
1,joint5,3.0111899375915527,3.814999580383301,0.803809642791748,gripper_opening,ramp_down,-0.34758356368077387,1.1164760739928064,0.0,-0.3491486608982086,-0.06982973217964172
2,joint5,4.01574444770813,9.836874961853027,5.8211305141448975,pick,constant,0.0,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086,-0.3491486608982086
3,joint5,10.037532091140747,10.840471029281616,0.8029389381408691,pick,ramp_up,0.4199329291167496,-4.482429507632274,-0.3491486608982086,0.0,-0.09875697493553161
4,joint5,11.041079998016357,12.848512172698975,1.8074321746826172,pick,constant,0.0,0.0,0.0,0.0,0.0
5,joint5,13.049236297607422,14.856017351150513,1.8067810535430908,gripper_closing,constant,0.0,0.0,0.0,0.0,0.0
6,joint5,15.056869983673096,15.85977578163147,0.802905797958374,lift,ramp_up,0.3476082718612762,-5.093846082247107,0.0005346917896531,0.3493619561195373,0.27959650325356045
7,joint5,16.060461044311523,16.863874912261963,0.8034138679504395,lift,ramp_down,-0.29934700402976755,5.217126130679696,0.3493619561195373,0.0486569553613662,0.2892209559679031
8,joint5,17.064687728881836,17.867427587509155,0.8027398586273193,lift,constant,0.0,0.0,0.0,0.0,0.0
9,joint5,18.068154335021973,18.871052503585815,0.8028981685638428,place,constant,-9.633466341467612e-17,-0.3343103229999523,-0.3343103229999542,-0.3343103229999542,-0.3343103229999542
10,joint5,19.07181715965271,19.87483501434326,0.8030178546905518,place,ramp_up,0.33270482476785945,-6.545658124324574,-0.3339820504188537,0.0,-0.06679641008377074
11,joint5,20.075483322143555,21.882620334625244,1.8071370124816895,gripper_opening,constant,0.0,0.0,0.0,0.0,0.0
12,joint5,22.083374500274658,22.886284828186035,0.802910327911377,retract,constant,1.1681180452111177e-16,0.2726355195045445,0.2726355195045471,0.2726355195045471,0.2726355195045471
13,joint5,23.08708167076111,23.890327215194702,0.8032455444335938,retract,ramp_down,-0.40732871196674814,9.731189344487742,0.2726355195045471,0.0,0.16358131170272827
14,joint5,24.09108829498291,24.89405655860901,0.8029682636260986,retract,ramp_up,0.381645816123675,-9.264095039609233,0.0,0.3491824865341186,0.08339674770832059
15,joint5,25.094667196273804,27.90470314025879,2.8100359439849854,return_home,constant,0.0,0.3491824865341186,0.3491824865341186,0.3491824865341186,0.3491824865341186
