segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint5,0.0,0.8036856651306152,0.8036856651306152,home,constant,2.6055848634457888e-17,0.8621926307678223,0.8621926307678223,0.8621926307678223,0.8621926307678223
1,joint5,1.0044751167297363,3.81492280960083,2.8104476928710938,gripper_opening,constant,0.0,0.8621926307678223,0.8621926307678223,0.8621926307678223,0.8621926307678223
2,joint5,4.015646696090698,4.818563222885132,0.8029165267944336,gripper_opening,ramp_down,-0.06514717958178753,1.1368037747253896,0.8621926307678223,0.7971696853637695,0.8490415930747985
3,joint5,5.019279956817627,11.846640586853027,6.8273606300354,pick,ramp_down,-0.311043089568364,2.2885523281635693,0.7273399829864502,-1.3962633609771729,-0.33446168899536133
4,joint5,12.047438621520996,13.854499101638794,1.8070604801177979,pick,constant,0.0,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729
5,joint5,14.055221557617188,15.862085819244385,1.8068642616271973,gripper_closing,constant,0.0,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729,-1.3962633609771729
6,joint5,16.062829732894897,17.869515657424927,1.8066859245300293,lift,ramp_up,0.3191132572953328,-6.487797532983962,-1.3619356155395508,-0.7853981852531433,-1.073666900396347
7,joint5,18.07011651992798,18.87359595298767,0.8034794330596924,lift,constant,-0.01274270057662797,-0.5525767919014096,-0.7853981852531433,-0.7981954216957092,-0.7879576325416565
8,joint5,19.074421882629395,19.87734842300415,0.8029265403747559,place,ramp_down,-0.3330664191835378,5.486646903647224,-0.8663933873176575,-1.133841633796692,-1.0001175045967101
9,joint5,20.078243494033813,20.881457328796387,0.8032138347625732,place,constant,2.6145751823360363e-16,-1.1693706512451225,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
10,joint5,21.082071781158447,22.889031410217285,1.806959629058838,gripper_opening,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
11,joint5,23.089760303497314,25.900123834609985,2.810363531112671,retract,ramp_up,0.17062691479012673,-5.0746953344362815,-1.1349607706069946,-0.6554371118545532,-0.8951989412307739
12,joint5,26.10079288482666,27.907280206680298,1.8064873218536377,return_home,ramp_up,0.3494748699906836,-9.707171814626287,-0.5856006145477295,0.0457213073968887,-0.2699396535754204
