joint,bag_time_ns,bag_time_sec,header_stamp_sec,position,velocity,effort,phase
joint2,1785501047385373273,1785501047.3853734,1785501047.3852043,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785501047586183823,1785501047.586184,1785501047.585979,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785501047786905481,1785501047.7869058,1785501047.7867372,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785501047987715991,1785501047.9877162,1785501047.9875052,-0.93549644947052,0.0,-0.6772262454032898,home
joint2,1785501048188478941,1785501048.1884792,1785501048.1882732,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501048389277701,1785501048.3892777,1785501048.3890493,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501048590052995,1785501048.590053,1785501048.5898187,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501048790791918,1785501048.790792,1785501048.7906003,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501048991461247,1785501048.9914613,1785501048.991319,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501049192240982,1785501049.192241,1785501049.1920676,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501049393021689,1785501049.3930218,1785501049.39283,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501049593739233,1785501049.5937393,1785501049.5935338,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501049794419435,1785501049.7944195,1785501049.7942393,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501049995137530,1785501049.9951377,1785501049.9949718,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501050195872360,1785501050.1958723,1785501050.1957505,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501050396670974,1785501050.396671,1785501050.3965056,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501050597412627,1785501050.5974128,1785501050.597256,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501050798234286,1785501050.7982345,1785501050.797989,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501050999000046,1785501050.999,1785501050.9987855,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501051199748194,1785501051.1997485,1785501051.1995494,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501051400658016,1785501051.400658,1785501051.400372,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501051601422746,1785501051.601423,1785501051.6011624,-0.9179484844207764,0.2498544454574585,-1.957559585571289,pick
joint2,1785501051802156937,1785501051.8021572,1785501051.8019428,-0.8669781684875488,0.2498544454574585,-2.646059513092041,pick
joint2,1785501052002982285,1785501052.0029826,1785501052.0027342,-0.817007303237915,0.2498544454574585,-3.655859470367432,pick
joint2,1785501052203792405,1785501052.2037926,1785501052.2035053,-0.7670363783836365,0.2498544454574585,-4.635059356689453,pick
joint2,1785501052404383722,1785501052.404384,1785501052.4042587,-0.7170655131340027,0.2498544454574585,-4.833959579467773,pick
joint2,1785501052605245913,1785501052.605246,1785501052.6050248,-0.6670945882797241,0.2498544454574585,-6.134459495544434,pick
joint2,1785501052805995396,1785501052.8059957,1785501052.8057954,-0.6161243319511414,0.2498544454574585,-7.159559726715088,pick
joint2,1785501053006770869,1785501053.006771,1785501053.0065377,-0.5661534070968628,0.2498544454574585,-7.542059421539307,pick
joint2,1785501053207478814,1785501053.207479,1785501053.2072656,-0.516182541847229,0.2498544454574585,-8.720159530639648,pick
joint2,1785501053408192710,1785501053.4081929,1785501053.4080195,-0.4662116467952728,0.2498544454574585,-9.63815975189209,pick
joint2,1785501053608951202,1785501053.608951,1785501053.6087456,-0.4162407517433166,0.2498544454574585,-10.005359649658203,pick
joint2,1785501053809660880,1785501053.8096611,1785501053.8094726,-0.3662698566913605,0.2498544454574585,-11.321159362792969,pick
joint2,1785501054010332524,1785501054.0103326,1785501054.0101702,-0.3152995407581329,0.2498544454574585,-12.2085599899292,pick
joint2,1785501054211068425,1785501054.2110686,1785501054.2108746,-0.2653286755084991,0.2498544454574585,-12.881759643554688,pick
joint2,1785501054411780360,1785501054.4117804,1785501054.4115803,-0.2153577804565429,0.2498544454574585,-13.478459358215332,pick
joint2,1785501054612456705,1785501054.6124568,1785501054.6122854,-0.1653868854045868,0.2498544454574585,-14.778959274291992,pick
