segment_id,joint,start_time_sec,end_time_sec,duration_sec,phase,label,slope,intercept,start_position,end_position,mean_position
0,joint3,0.0,0.8028292655944824,0.8028292655944824,home,constant,-5.901410339126098e-17,0.07504915446043012,0.0750491544604301,0.0750491544604301,0.0750491544604301
1,joint3,1.0036022663116455,3.8138532638549805,2.810250997543335,gripper_opening,constant,0.0,0.0750491544604301,0.0750491544604301,0.0750491544604301,0.0750491544604301
2,joint3,4.014695167541504,4.818300247192383,0.8036050796508789,gripper_opening,ramp_down,-0.03248770080250637,0.21159944869596195,0.0750491544604301,0.0444231629371643,0.06811573207378385
3,joint3,5.019008159637451,10.84151554107666,5.822507381439209,pick,ramp_down,-0.13305596508708809,0.6856277643896824,0.0178187899291515,-0.7569005489349365,-0.3695408795028925
4,joint3,11.042643070220947,13.852810144424438,2.810167074203491,pick,constant,-0.0007681330517163632,-0.7747573839220592,-0.7832396030426025,-0.7853981852531433,-0.7843188941478729
5,joint3,14.053515911102295,15.86088490486145,1.8073689937591553,gripper_closing,constant,0.0,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433,-0.7853981852531433
6,joint3,16.061643600463867,17.8682541847229,1.8066105842590332,lift,ramp_down,-0.23961952888258012,3.0249455532924627,-0.8237379193305969,-1.2566370964050293,-1.040187507867813
7,joint3,18.06898307800293,18.87202286720276,0.8030397891998291,lift,constant,0.006227646359007387,-1.3704145266474703,-1.2566370964050293,-1.250385880470276,-1.2553868532180785
8,joint3,19.072688817977905,19.876169681549072,0.803480863571167,place,ramp_up,0.07595856497255164,-2.6838131087572648,-1.2351899147033691,-1.1741023063659668,-1.2045549392700194
9,joint3,20.076916694641113,20.880038499832153,0.80312180519104,place,constant,3.038421047160212e-17,-1.1693706512451174,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
10,joint3,21.080796718597412,22.888570308685303,1.8077735900878906,gripper_opening,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
11,joint3,23.089298725128174,24.896263599395752,1.8069648742675781,retract,constant,0.0,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172,-1.1693706512451172
12,joint3,25.097034215927124,25.89993953704834,0.8029053211212158,retract,ramp_up,0.07960331412881766,-3.1814597499473303,-1.1693706512451172,-1.0979392528533936,-1.1516937971115113
13,joint3,26.10139799118042,27.90861749649048,1.8072195053100586,return_home,ramp_up,0.2725105369003913,-8.156366587956057,-1.0434606075286863,-0.5509742498397827,-0.7972174286842345
