joint,bag_time_ns,bag_time_sec,header_stamp_sec,position,velocity,effort,phase
joint2,1785501242341671126,1785501242.3416712,1785501242.3413968,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501242542271474,1785501242.5422716,1785501242.5421169,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501242742905668,1785501242.7429056,1785501242.7428124,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501242943608054,1785501242.9436083,1785501242.9434855,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501243144342873,1785501243.144343,1785501243.144184,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501243345033085,1785501243.3450332,1785501243.3448892,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501243545723118,1785501243.5457232,1785501243.5455885,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501243746520679,1785501243.7465208,1785501243.7463531,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501243947167317,1785501243.9471674,1785501243.9470594,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501244147875615,1785501244.1478758,1785501244.1477356,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501244348558344,1785501244.3485584,1785501244.3484364,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501244549300017,1785501244.5493002,1785501244.5491571,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501244750166212,1785501244.7501664,1785501244.7499511,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501244951017137,1785501244.9510174,1785501244.9508,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501245151738531,1785501245.1517386,1785501245.1515388,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501245352515553,1785501245.3525157,1785501245.3523395,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501245553302183,1785501245.5533023,1785501245.5531125,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501245754161024,1785501245.7541614,1785501245.753903,-0.93549644947052,0.0,-0.6772262454032898,gripper_opening
joint2,1785501245954824396,1785501245.9548244,1785501245.9546351,-0.9079542756080629,0.2498544454574585,-1.6209595203399658,pick
joint2,1785501246155495413,1785501246.1554956,1785501246.1552937,-0.85698401927948,0.2498544454574585,-3.1509594917297363,pick
joint2,1785501246356208251,1785501246.3562083,1785501246.3560262,-0.8070130944252014,0.2498544454574585,-3.9771595001220703,pick
joint2,1785501246556955926,1785501246.556956,1785501246.5567515,-0.7570422291755676,0.2498544454574585,-4.895159721374512,pick
joint2,1785501246757625100,1785501246.757625,1785501246.7575078,-0.7070713043212891,0.2498544454574585,-5.690759658813477,pick
joint2,1785501246958441779,1785501246.9584415,1785501246.9582562,-0.6571004390716553,0.2498544454574585,-6.409859657287598,pick
